id,usuario,name,city,categ
4055,2589,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
9822,2589,Burger King,Henderson,Burgers
2230,2589,RibCage,Henderson,Barbeque
4795,2589,Jason's Deli,Henderson,Delis
5927,2589,KFC,Henderson,ChickenShop
3270,2589,The Players Club LV,Henderson,Wine&Spirits
4688,2589,Vons,Henderson,Flowers&Gifts
3055,2589,Sai Sushi,Henderson,WineBars
10359,2589,Gold Rush Casino and Cafe',Henderson,Casinos
121,2590,China AAA,Henderson,Hawaiian
1482,2590,Carmine's On The Hill,Henderson,Restaurants
527,2590,Marie Callendar,Henderson,Bakeries
12638,2590,Rounders Anthem,Henderson,American(Traditional)
6309,2590,Sbarro's Italian Eatery,Henderson,Salad
828,2590,Mi Peru South American Grill,Henderson,Spanish
49,2590,Served,Henderson,EthnicFood
10468,2590,Metro Garden,Henderson,FoodCourt
5884,2590,Sprocket Bar & Restaurant,Henderson,American(New)
2077,2590,Kyklos Greek Cafe,Henderson,Vegetarian
11426,2591,Villa Pizza,Henderson,Italian
9822,2591,Burger King,Henderson,Burgers
4055,2591,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
5927,2591,KFC,Henderson,ChickenShop
3055,2591,Sai Sushi,Henderson,WineBars
3780,2591,Metro Diner,Henderson,Diners
755,2591,Sonic Drive-In,Henderson,Burgers
19014,2591,Great American Foodie Fest,Henderson,Festivals
7993,2591,Terrible Herbst,Henderson,CarWash
7367,2591,Wild Oats Natural Marketplace,Henderson,MeatShops
5884,2592,Sprocket Bar & Restaurant,Henderson,American(New)
3610,2592,Buckman's Grille,Henderson,Venues&EventSpaces
18481,2592,White Chocolate Grill,Henderson,American(Traditional)
6165,2592,Red Robin Gourmet Burgers,Henderson,Burgers
9652,2592,Williams-Sonoma,Henderson,Kitchen&Bath
10208,2592,IHOP,Henderson,American(New)
1843,2592,Dante's Kitchen & Pizza,Henderson,Italian
5887,2592,Pecos Windmill Water Store,Henderson,WaterDelivery
16181,2592,Kabob Oasis,Henderson,Mediterranean
4071,2592,Early Bird Cafe,Henderson,Breakfast&Brunch
10257,2593,Brando's Grill & Bar,Henderson,Pubs
7793,2593,Little Caesars Pizza,Henderson,Pizza
18481,2593,White Chocolate Grill,Henderson,American(Traditional)
5884,2593,Sprocket Bar & Restaurant,Henderson,American(New)
9652,2593,Williams-Sonoma,Henderson,Kitchen&Bath
3610,2593,Buckman's Grille,Henderson,Venues&EventSpaces
6309,2593,Sbarro's Italian Eatery,Henderson,Salad
2324,2593,Wok In Express,Henderson,American(New)
5887,2593,Pecos Windmill Water Store,Henderson,WaterDelivery
4071,2593,Early Bird Cafe,Henderson,Breakfast&Brunch
9822,2594,Burger King,Henderson,Burgers
10257,2594,Brando's Grill & Bar,Henderson,Pubs
3223,2594,Bon Chef Cafe,Henderson,Caterers
3780,2594,Metro Diner,Henderson,Diners
11426,2594,Villa Pizza,Henderson,Italian
4710,2594,Thai Express,Henderson,Thai
3055,2594,Sai Sushi,Henderson,WineBars
828,2594,Mi Peru South American Grill,Henderson,Spanish
5927,2594,KFC,Henderson,ChickenShop
12723,2594,Chavelos Mexican Bar and Grill,Henderson,Bars
5884,2595,Sprocket Bar & Restaurant,Henderson,American(New)
6165,2595,Red Robin Gourmet Burgers,Henderson,Burgers
10208,2595,IHOP,Henderson,American(New)
741,2595,Pat Thai,Henderson,Thai
2077,2595,Kyklos Greek Cafe,Henderson,Vegetarian
3610,2595,Buckman's Grille,Henderson,Venues&EventSpaces
12638,2595,Rounders Anthem,Henderson,American(Traditional)
17207,2595,Wild Grill,Henderson,American(Traditional)
1843,2595,Dante's Kitchen & Pizza,Henderson,Italian
755,2595,Sonic Drive-In,Henderson,Burgers
828,2596,Mi Peru South American Grill,Henderson,Spanish
9822,2596,Burger King,Henderson,Burgers
527,2596,Marie Callendar,Henderson,Bakeries
4710,2596,Thai Express,Henderson,Thai
3780,2596,Metro Diner,Henderson,Diners
9052,2596,Pizza Hut,Henderson,ChickenWings
2431,2596,The Coffee Bean & Tea Leaf,Henderson,Coffee&Tea
2055,2596,Slice 19,Henderson,Cafes
3223,2596,Bon Chef Cafe,Henderson,Caterers
7179,2596,Burger King,Henderson,Burgers
10257,2597,Brando's Grill & Bar,Henderson,Pubs
9652,2597,Williams-Sonoma,Henderson,Kitchen&Bath
9822,2597,Burger King,Henderson,Burgers
16181,2597,Kabob Oasis,Henderson,Mediterranean
18481,2597,White Chocolate Grill,Henderson,American(Traditional)
15582,2597,CraftHaus Brewery,Henderson,BeerBar
4055,2597,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
3408,2597,Subway,Henderson,Sandwiches
12531,2597,Henry's American Grill,Henderson,Barbeque
12043,2597,Giuseppe's Bar & Grille,Henderson,Italian
10257,2598,Brando's Grill & Bar,Henderson,Pubs
9822,2598,Burger King,Henderson,Burgers
11426,2598,Villa Pizza,Henderson,Italian
16181,2598,Kabob Oasis,Henderson,Mediterranean
4055,2598,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
3780,2598,Metro Diner,Henderson,Diners
12531,2598,Henry's American Grill,Henderson,Barbeque
5927,2598,KFC,Henderson,ChickenShop
3490,2598,Rise & Shine - A Steak & Egg Place,Henderson,Breakfast&Brunch
3055,2598,Sai Sushi,Henderson,WineBars
11426,2599,Villa Pizza,Henderson,Italian
4055,2599,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
9822,2599,Burger King,Henderson,Burgers
755,2599,Sonic Drive-In,Henderson,Burgers
3055,2599,Sai Sushi,Henderson,WineBars
2230,2599,RibCage,Henderson,Barbeque
3223,2599,Bon Chef Cafe,Henderson,Caterers
4688,2599,Vons,Henderson,Flowers&Gifts
7993,2599,Terrible Herbst,Henderson,CarWash
5927,2599,KFC,Henderson,ChickenShop
6309,2600,Sbarro's Italian Eatery,Henderson,Salad
10257,2600,Brando's Grill & Bar,Henderson,Pubs
4409,2600,Avanti Pizza,Henderson,Italian
3088,2600,Tropical Smoothie Cafe,Henderson,JuiceBars&Smoothies
9052,2600,Pizza Hut,Henderson,ChickenWings
5887,2600,Pecos Windmill Water Store,Henderson,WaterDelivery
7793,2600,Little Caesars Pizza,Henderson,Pizza
1482,2600,Carmine's On The Hill,Henderson,Restaurants
8934,2600,Sprouts Farmers Market,Henderson,Fruits&Veggies
49,2600,Served,Henderson,EthnicFood
10257,2601,Brando's Grill & Bar,Henderson,Pubs
9652,2601,Williams-Sonoma,Henderson,Kitchen&Bath
828,2601,Mi Peru South American Grill,Henderson,Spanish
18481,2601,White Chocolate Grill,Henderson,American(Traditional)
19004,2601,The Greens,Henderson,Lounges
4055,2601,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
3270,2601,The Players Club LV,Henderson,Wine&Spirits
2368,2601,Cheeburger Cheeburger,Henderson,Burgers
16339,2601,Goldilocks Bakeshop,Henderson,Filipino
2230,2601,RibCage,Henderson,Barbeque
9822,2602,Burger King,Henderson,Burgers
11426,2602,Villa Pizza,Henderson,Italian
16181,2602,Kabob Oasis,Henderson,Mediterranean
4055,2602,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
5927,2602,KFC,Henderson,ChickenShop
6165,2602,Red Robin Gourmet Burgers,Henderson,Burgers
4795,2602,Jason's Deli,Henderson,Delis
19014,2602,Great American Foodie Fest,Henderson,Festivals
7993,2602,Terrible Herbst,Henderson,CarWash
1597,2602,Winchell's Pub & Grill,Henderson,Lounges
10257,2603,Brando's Grill & Bar,Henderson,Pubs
9652,2603,Williams-Sonoma,Henderson,Kitchen&Bath
16181,2603,Kabob Oasis,Henderson,Mediterranean
18481,2603,White Chocolate Grill,Henderson,American(Traditional)
9822,2603,Burger King,Henderson,Burgers
1843,2603,Dante's Kitchen & Pizza,Henderson,Italian
3408,2603,Subway,Henderson,Sandwiches
15582,2603,CraftHaus Brewery,Henderson,BeerBar
4071,2603,Early Bird Cafe,Henderson,Breakfast&Brunch
778,2603,Subway,Henderson,Sandwiches
49,2604,Served,Henderson,EthnicFood
12723,2604,Chavelos Mexican Bar and Grill,Henderson,Bars
2077,2604,Kyklos Greek Cafe,Henderson,Vegetarian
3223,2604,Bon Chef Cafe,Henderson,Caterers
9822,2604,Burger King,Henderson,Burgers
11426,2604,Villa Pizza,Henderson,Italian
3055,2604,Sai Sushi,Henderson,WineBars
2230,2604,RibCage,Henderson,Barbeque
4688,2604,Vons,Henderson,Flowers&Gifts
3780,2604,Metro Diner,Henderson,Diners
10257,2605,Brando's Grill & Bar,Henderson,Pubs
18481,2605,White Chocolate Grill,Henderson,American(Traditional)
4055,2605,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
16181,2605,Kabob Oasis,Henderson,Mediterranean
6165,2605,Red Robin Gourmet Burgers,Henderson,Burgers
11426,2605,Villa Pizza,Henderson,Italian
3610,2605,Buckman's Grille,Henderson,Venues&EventSpaces
10208,2605,IHOP,Henderson,American(New)
9652,2605,Williams-Sonoma,Henderson,Kitchen&Bath
5884,2605,Sprocket Bar & Restaurant,Henderson,American(New)
5884,2606,Sprocket Bar & Restaurant,Henderson,American(New)
6165,2606,Red Robin Gourmet Burgers,Henderson,Burgers
10208,2606,IHOP,Henderson,American(New)
3610,2606,Buckman's Grille,Henderson,Venues&EventSpaces
16181,2606,Kabob Oasis,Henderson,Mediterranean
1843,2606,Dante's Kitchen & Pizza,Henderson,Italian
18481,2606,White Chocolate Grill,Henderson,American(Traditional)
2897,2606,Klondike Sunset Casino,Henderson,Casinos
10542,2606,Rosati's,Henderson,Italian
17207,2606,Wild Grill,Henderson,American(Traditional)
6309,2607,Sbarro's Italian Eatery,Henderson,Salad
1482,2607,Carmine's On The Hill,Henderson,Restaurants
3610,2607,Buckman's Grille,Henderson,Venues&EventSpaces
5887,2607,Pecos Windmill Water Store,Henderson,WaterDelivery
4409,2607,Avanti Pizza,Henderson,Italian
5884,2607,Sprocket Bar & Restaurant,Henderson,American(New)
10257,2607,Brando's Grill & Bar,Henderson,Pubs
7793,2607,Little Caesars Pizza,Henderson,Pizza
527,2607,Marie Callendar,Henderson,Bakeries
3088,2607,Tropical Smoothie Cafe,Henderson,JuiceBars&Smoothies
6309,2608,Sbarro's Italian Eatery,Henderson,Salad
1482,2608,Carmine's On The Hill,Henderson,Restaurants
527,2608,Marie Callendar,Henderson,Bakeries
49,2608,Served,Henderson,EthnicFood
121,2608,China AAA,Henderson,Hawaiian
12638,2608,Rounders Anthem,Henderson,American(Traditional)
4409,2608,Avanti Pizza,Henderson,Italian
3088,2608,Tropical Smoothie Cafe,Henderson,JuiceBars&Smoothies
9052,2608,Pizza Hut,Henderson,ChickenWings
5887,2608,Pecos Windmill Water Store,Henderson,WaterDelivery
10257,2609,Brando's Grill & Bar,Henderson,Pubs
18481,2609,White Chocolate Grill,Henderson,American(Traditional)
3610,2609,Buckman's Grille,Henderson,Venues&EventSpaces
9652,2609,Williams-Sonoma,Henderson,Kitchen&Bath
4071,2609,Early Bird Cafe,Henderson,Breakfast&Brunch
5887,2609,Pecos Windmill Water Store,Henderson,WaterDelivery
9052,2609,Pizza Hut,Henderson,ChickenWings
16181,2609,Kabob Oasis,Henderson,Mediterranean
17003,2609,Terrible Herbst,Henderson,GasStations
3490,2609,Rise & Shine - A Steak & Egg Place,Henderson,Breakfast&Brunch
49,2610,Served,Henderson,EthnicFood
12723,2610,Chavelos Mexican Bar and Grill,Henderson,Bars
3055,2610,Sai Sushi,Henderson,WineBars
121,2610,China AAA,Henderson,Hawaiian
3223,2610,Bon Chef Cafe,Henderson,Caterers
4710,2610,Thai Express,Henderson,Thai
2077,2610,Kyklos Greek Cafe,Henderson,Vegetarian
755,2610,Sonic Drive-In,Henderson,Burgers
6309,2610,Sbarro's Italian Eatery,Henderson,Salad
9059,2610,Dairy Queen,Henderson,JuiceBars&Smoothies
5884,2611,Sprocket Bar & Restaurant,Henderson,American(New)
18481,2611,White Chocolate Grill,Henderson,American(Traditional)
3610,2611,Buckman's Grille,Henderson,Venues&EventSpaces
7793,2611,Little Caesars Pizza,Henderson,Pizza
9652,2611,Williams-Sonoma,Henderson,Kitchen&Bath
10208,2611,IHOP,Henderson,American(New)
6165,2611,Red Robin Gourmet Burgers,Henderson,Burgers
4055,2611,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
1843,2611,Dante's Kitchen & Pizza,Henderson,Italian
10542,2611,Rosati's,Henderson,Italian
121,2612,China AAA,Henderson,Hawaiian
6165,2612,Red Robin Gourmet Burgers,Henderson,Burgers
2077,2612,Kyklos Greek Cafe,Henderson,Vegetarian
19014,2612,Great American Foodie Fest,Henderson,Festivals
10208,2612,IHOP,Henderson,American(New)
2431,2612,The Coffee Bean & Tea Leaf,Henderson,Coffee&Tea
828,2612,Mi Peru South American Grill,Henderson,Spanish
9822,2612,Burger King,Henderson,Burgers
3780,2612,Metro Diner,Henderson,Diners
16181,2612,Kabob Oasis,Henderson,Mediterranean
9652,2613,Williams-Sonoma,Henderson,Kitchen&Bath
15582,2613,CraftHaus Brewery,Henderson,BeerBar
6309,2613,Sbarro's Italian Eatery,Henderson,Salad
18481,2613,White Chocolate Grill,Henderson,American(Traditional)
3223,2613,Bon Chef Cafe,Henderson,Caterers
19004,2613,The Greens,Henderson,Lounges
6694,2613,Device Pitstop Henderson,Henderson,Computers
16181,2613,Kabob Oasis,Henderson,Mediterranean
12043,2613,Giuseppe's Bar & Grille,Henderson,Italian
1875,2613,Gaetano's Ristorante,Henderson,Wine&Spirits
10257,2614,Brando's Grill & Bar,Henderson,Pubs
4055,2614,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
11426,2614,Villa Pizza,Henderson,Italian
7793,2614,Little Caesars Pizza,Henderson,Pizza
18481,2614,White Chocolate Grill,Henderson,American(Traditional)
9652,2614,Williams-Sonoma,Henderson,Kitchen&Bath
4795,2614,Jason's Deli,Henderson,Delis
15582,2614,CraftHaus Brewery,Henderson,BeerBar
4105,2614,Annie's Gourmet Italian,Henderson,Venues&EventSpaces
778,2614,Subway,Henderson,Sandwiches
10257,2615,Brando's Grill & Bar,Henderson,Pubs
11426,2615,Villa Pizza,Henderson,Italian
4055,2615,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
7793,2615,Little Caesars Pizza,Henderson,Pizza
6309,2615,Sbarro's Italian Eatery,Henderson,Salad
9652,2615,Williams-Sonoma,Henderson,Kitchen&Bath
9912,2615,Boba King,Henderson,BubbleTea
2230,2615,RibCage,Henderson,Barbeque
3055,2615,Sai Sushi,Henderson,WineBars
3223,2615,Bon Chef Cafe,Henderson,Caterers
121,2616,China AAA,Henderson,Hawaiian
6165,2616,Red Robin Gourmet Burgers,Henderson,Burgers
5884,2616,Sprocket Bar & Restaurant,Henderson,American(New)
10208,2616,IHOP,Henderson,American(New)
2897,2616,Klondike Sunset Casino,Henderson,Casinos
3610,2616,Buckman's Grille,Henderson,Venues&EventSpaces
3659,2616,Hot Head Burritos,Henderson,Mexican
19014,2616,Great American Foodie Fest,Henderson,Festivals
4795,2616,Jason's Deli,Henderson,Delis
11426,2616,Villa Pizza,Henderson,Italian
121,2617,China AAA,Henderson,Hawaiian
4710,2617,Thai Express,Henderson,Thai
6165,2617,Red Robin Gourmet Burgers,Henderson,Burgers
7651,2617,Crumbles,Henderson,Bakeries
3490,2617,Rise & Shine - A Steak & Egg Place,Henderson,Breakfast&Brunch
19014,2617,Great American Foodie Fest,Henderson,Festivals
527,2617,Marie Callendar,Henderson,Bakeries
3610,2617,Buckman's Grille,Henderson,Venues&EventSpaces
2431,2617,The Coffee Bean & Tea Leaf,Henderson,Coffee&Tea
9052,2617,Pizza Hut,Henderson,ChickenWings
10257,2618,Brando's Grill & Bar,Henderson,Pubs
3610,2618,Buckman's Grille,Henderson,Venues&EventSpaces
2897,2618,Klondike Sunset Casino,Henderson,Casinos
10208,2618,IHOP,Henderson,American(New)
5887,2618,Pecos Windmill Water Store,Henderson,WaterDelivery
3659,2618,Hot Head Burritos,Henderson,Mexican
4795,2618,Jason's Deli,Henderson,Delis
6165,2618,Red Robin Gourmet Burgers,Henderson,Burgers
4071,2618,Early Bird Cafe,Henderson,Breakfast&Brunch
1986,2618,Bernards Bistro,Henderson,French
5884,2619,Sprocket Bar & Restaurant,Henderson,American(New)
3610,2619,Buckman's Grille,Henderson,Venues&EventSpaces
6165,2619,Red Robin Gourmet Burgers,Henderson,Burgers
18481,2619,White Chocolate Grill,Henderson,American(Traditional)
10208,2619,IHOP,Henderson,American(New)
1843,2619,Dante's Kitchen & Pizza,Henderson,Italian
9652,2619,Williams-Sonoma,Henderson,Kitchen&Bath
7793,2619,Little Caesars Pizza,Henderson,Pizza
741,2619,Pat Thai,Henderson,Thai
5887,2619,Pecos Windmill Water Store,Henderson,WaterDelivery
121,2620,China AAA,Henderson,Hawaiian
6165,2620,Red Robin Gourmet Burgers,Henderson,Burgers
2077,2620,Kyklos Greek Cafe,Henderson,Vegetarian
9822,2620,Burger King,Henderson,Burgers
16181,2620,Kabob Oasis,Henderson,Mediterranean
2431,2620,The Coffee Bean & Tea Leaf,Henderson,Coffee&Tea
527,2620,Marie Callendar,Henderson,Bakeries
4710,2620,Thai Express,Henderson,Thai
3780,2620,Metro Diner,Henderson,Diners
19014,2620,Great American Foodie Fest,Henderson,Festivals
6309,2621,Sbarro's Italian Eatery,Henderson,Salad
10257,2621,Brando's Grill & Bar,Henderson,Pubs
4409,2621,Avanti Pizza,Henderson,Italian
49,2621,Served,Henderson,EthnicFood
8934,2621,Sprouts Farmers Market,Henderson,Fruits&Veggies
3088,2621,Tropical Smoothie Cafe,Henderson,JuiceBars&Smoothies
9052,2621,Pizza Hut,Henderson,ChickenWings
4710,2621,Thai Express,Henderson,Thai
7793,2621,Little Caesars Pizza,Henderson,Pizza
755,2621,Sonic Drive-In,Henderson,Burgers
527,2622,Marie Callendar,Henderson,Bakeries
16181,2622,Kabob Oasis,Henderson,Mediterranean
9822,2622,Burger King,Henderson,Burgers
3490,2622,Rise & Shine - A Steak & Egg Place,Henderson,Breakfast&Brunch
6165,2622,Red Robin Gourmet Burgers,Henderson,Burgers
828,2622,Mi Peru South American Grill,Henderson,Spanish
4710,2622,Thai Express,Henderson,Thai
2431,2622,The Coffee Bean & Tea Leaf,Henderson,Coffee&Tea
9052,2622,Pizza Hut,Henderson,ChickenWings
3780,2622,Metro Diner,Henderson,Diners
11426,2623,Villa Pizza,Henderson,Italian
4055,2623,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
828,2623,Mi Peru South American Grill,Henderson,Spanish
7793,2623,Little Caesars Pizza,Henderson,Pizza
4688,2623,Vons,Henderson,Flowers&Gifts
2230,2623,RibCage,Henderson,Barbeque
1482,2623,Carmine's On The Hill,Henderson,Restaurants
10257,2623,Brando's Grill & Bar,Henderson,Pubs
10468,2623,Metro Garden,Henderson,FoodCourt
16339,2623,Goldilocks Bakeshop,Henderson,Filipino
2077,2624,Kyklos Greek Cafe,Henderson,Vegetarian
49,2624,Served,Henderson,EthnicFood
12723,2624,Chavelos Mexican Bar and Grill,Henderson,Bars
12638,2624,Rounders Anthem,Henderson,American(Traditional)
527,2624,Marie Callendar,Henderson,Bakeries
741,2624,Pat Thai,Henderson,Thai
4408,2624,Mary's Diner,Henderson,American(Traditional)
3223,2624,Bon Chef Cafe,Henderson,Caterers
9822,2624,Burger King,Henderson,Burgers
10982,2624,Nanay Gloria's Filipino Buffet,Henderson,Filipino
3610,2625,Buckman's Grille,Henderson,Venues&EventSpaces
16181,2625,Kabob Oasis,Henderson,Mediterranean
10208,2625,IHOP,Henderson,American(New)
6165,2625,Red Robin Gourmet Burgers,Henderson,Burgers
527,2625,Marie Callendar,Henderson,Bakeries
5887,2625,Pecos Windmill Water Store,Henderson,WaterDelivery
3490,2625,Rise & Shine - A Steak & Egg Place,Henderson,Breakfast&Brunch
9052,2625,Pizza Hut,Henderson,ChickenWings
828,2625,Mi Peru South American Grill,Henderson,Spanish
10468,2625,Metro Garden,Henderson,FoodCourt
10257,2626,Brando's Grill & Bar,Henderson,Pubs
9652,2626,Williams-Sonoma,Henderson,Kitchen&Bath
7793,2626,Little Caesars Pizza,Henderson,Pizza
6309,2626,Sbarro's Italian Eatery,Henderson,Salad
18481,2626,White Chocolate Grill,Henderson,American(Traditional)
4055,2626,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
2324,2626,Wok In Express,Henderson,American(New)
15582,2626,CraftHaus Brewery,Henderson,BeerBar
5347,2626,Long John Silver's,Henderson,FastFood
778,2626,Subway,Henderson,Sandwiches
121,2627,China AAA,Henderson,Hawaiian
6309,2627,Sbarro's Italian Eatery,Henderson,Salad
49,2627,Served,Henderson,EthnicFood
527,2627,Marie Callendar,Henderson,Bakeries
828,2627,Mi Peru South American Grill,Henderson,Spanish
9052,2627,Pizza Hut,Henderson,ChickenWings
12723,2627,Chavelos Mexican Bar and Grill,Henderson,Bars
1482,2627,Carmine's On The Hill,Henderson,Restaurants
4710,2627,Thai Express,Henderson,Thai
3088,2627,Tropical Smoothie Cafe,Henderson,JuiceBars&Smoothies
121,2628,China AAA,Henderson,Hawaiian
7651,2628,Crumbles,Henderson,Bakeries
19014,2628,Great American Foodie Fest,Henderson,Festivals
7367,2628,Wild Oats Natural Marketplace,Henderson,MeatShops
4710,2628,Thai Express,Henderson,Thai
9059,2628,Dairy Queen,Henderson,JuiceBars&Smoothies
8934,2628,Sprouts Farmers Market,Henderson,Fruits&Veggies
6165,2628,Red Robin Gourmet Burgers,Henderson,Burgers
755,2628,Sonic Drive-In,Henderson,Burgers
49,2628,Served,Henderson,EthnicFood
16181,2629,Kabob Oasis,Henderson,Mediterranean
2077,2629,Kyklos Greek Cafe,Henderson,Vegetarian
4710,2629,Thai Express,Henderson,Thai
9822,2629,Burger King,Henderson,Burgers
3490,2629,Rise & Shine - A Steak & Egg Place,Henderson,Breakfast&Brunch
3780,2629,Metro Diner,Henderson,Diners
6165,2629,Red Robin Gourmet Burgers,Henderson,Burgers
7367,2629,Wild Oats Natural Marketplace,Henderson,MeatShops
4408,2629,Mary's Diner,Henderson,American(Traditional)
49,2629,Served,Henderson,EthnicFood
7793,2630,Little Caesars Pizza,Henderson,Pizza
10257,2630,Brando's Grill & Bar,Henderson,Pubs
4055,2630,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
9652,2630,Williams-Sonoma,Henderson,Kitchen&Bath
6309,2630,Sbarro's Italian Eatery,Henderson,Salad
18481,2630,White Chocolate Grill,Henderson,American(Traditional)
11426,2630,Villa Pizza,Henderson,Italian
2324,2630,Wok In Express,Henderson,American(New)
15582,2630,CraftHaus Brewery,Henderson,BeerBar
1160,2630,Fresh & Easy,Henderson,ConvenienceStores
10257,2631,Brando's Grill & Bar,Henderson,Pubs
7793,2631,Little Caesars Pizza,Henderson,Pizza
9652,2631,Williams-Sonoma,Henderson,Kitchen&Bath
4055,2631,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
6309,2631,Sbarro's Italian Eatery,Henderson,Salad
18481,2631,White Chocolate Grill,Henderson,American(Traditional)
11426,2631,Villa Pizza,Henderson,Italian
2324,2631,Wok In Express,Henderson,American(New)
1160,2631,Fresh & Easy,Henderson,ConvenienceStores
16339,2631,Goldilocks Bakeshop,Henderson,Filipino
5884,2632,Sprocket Bar & Restaurant,Henderson,American(New)
7793,2632,Little Caesars Pizza,Henderson,Pizza
12638,2632,Rounders Anthem,Henderson,American(Traditional)
755,2632,Sonic Drive-In,Henderson,Burgers
11426,2632,Villa Pizza,Henderson,Italian
4055,2632,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
889,2632,City Stop II,Henderson,ConvenienceStores
121,2632,China AAA,Henderson,Hawaiian
4688,2632,Vons,Henderson,Flowers&Gifts
8934,2632,Sprouts Farmers Market,Henderson,Fruits&Veggies
6165,2633,Red Robin Gourmet Burgers,Henderson,Burgers
16181,2633,Kabob Oasis,Henderson,Mediterranean
3610,2633,Buckman's Grille,Henderson,Venues&EventSpaces
10208,2633,IHOP,Henderson,American(New)
3490,2633,Rise & Shine - A Steak & Egg Place,Henderson,Breakfast&Brunch
1843,2633,Dante's Kitchen & Pizza,Henderson,Italian
5884,2633,Sprocket Bar & Restaurant,Henderson,American(New)
9822,2633,Burger King,Henderson,Burgers
527,2633,Marie Callendar,Henderson,Bakeries
5887,2633,Pecos Windmill Water Store,Henderson,WaterDelivery
6309,2634,Sbarro's Italian Eatery,Henderson,Salad
10257,2634,Brando's Grill & Bar,Henderson,Pubs
9652,2634,Williams-Sonoma,Henderson,Kitchen&Bath
8934,2634,Sprouts Farmers Market,Henderson,Fruits&Veggies
4409,2634,Avanti Pizza,Henderson,Italian
9052,2634,Pizza Hut,Henderson,ChickenWings
16181,2634,Kabob Oasis,Henderson,Mediterranean
3610,2634,Buckman's Grille,Henderson,Venues&EventSpaces
4071,2634,Early Bird Cafe,Henderson,Breakfast&Brunch
7367,2634,Wild Oats Natural Marketplace,Henderson,MeatShops
10257,2635,Brando's Grill & Bar,Henderson,Pubs
7793,2635,Little Caesars Pizza,Henderson,Pizza
9652,2635,Williams-Sonoma,Henderson,Kitchen&Bath
6309,2635,Sbarro's Italian Eatery,Henderson,Salad
4055,2635,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
18481,2635,White Chocolate Grill,Henderson,American(Traditional)
11426,2635,Villa Pizza,Henderson,Italian
2324,2635,Wok In Express,Henderson,American(New)
1160,2635,Fresh & Easy,Henderson,ConvenienceStores
16339,2635,Goldilocks Bakeshop,Henderson,Filipino
10257,2636,Brando's Grill & Bar,Henderson,Pubs
121,2636,China AAA,Henderson,Hawaiian
7793,2636,Little Caesars Pizza,Henderson,Pizza
11426,2636,Villa Pizza,Henderson,Italian
3088,2636,Tropical Smoothie Cafe,Henderson,JuiceBars&Smoothies
6309,2636,Sbarro's Italian Eatery,Henderson,Salad
4055,2636,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
1482,2636,Carmine's On The Hill,Henderson,Restaurants
5887,2636,Pecos Windmill Water Store,Henderson,WaterDelivery
3659,2636,Hot Head Burritos,Henderson,Mexican
10257,2637,Brando's Grill & Bar,Henderson,Pubs
9652,2637,Williams-Sonoma,Henderson,Kitchen&Bath
7793,2637,Little Caesars Pizza,Henderson,Pizza
6309,2637,Sbarro's Italian Eatery,Henderson,Salad
18481,2637,White Chocolate Grill,Henderson,American(Traditional)
4055,2637,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
2324,2637,Wok In Express,Henderson,American(New)
15582,2637,CraftHaus Brewery,Henderson,BeerBar
1160,2637,Fresh & Easy,Henderson,ConvenienceStores
11426,2637,Villa Pizza,Henderson,Italian
10257,2638,Brando's Grill & Bar,Henderson,Pubs
7793,2638,Little Caesars Pizza,Henderson,Pizza
6309,2638,Sbarro's Italian Eatery,Henderson,Salad
9652,2638,Williams-Sonoma,Henderson,Kitchen&Bath
4055,2638,A Slice of Chicago At the Inn Zone,Henderson,Breakfast&Brunch
18481,2638,White Chocolate Grill,Henderson,American(Traditional)
11426,2638,Villa Pizza,Henderson,Italian
2324,2638,Wok In Express,Henderson,American(New)
1160,2638,Fresh & Easy,Henderson,ConvenienceStores
15582,2638,CraftHaus Brewery,Henderson,BeerBar
6309,2639,Sbarro's Italian Eatery,Henderson,Salad
527,2639,Marie Callendar,Henderson,Bakeries
49,2639,Served,Henderson,EthnicFood
828,2639,Mi Peru South American Grill,Henderson,Spanish
12723,2639,Chavelos Mexican Bar and Grill,Henderson,Bars
3223,2639,Bon Chef Cafe,Henderson,Caterers
9052,2639,Pizza Hut,Henderson,ChickenWings
