,title,genres,user
23262,Interstellar (2014),Sci-Fi|IMAX,180539.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,180539.0
523,Schindler's List (1993),Drama|War,180539.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,180581.0
1,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,180581.0
2,Vice (2008),Crime|Film-Noir|Mystery|Thriller,180581.0
3,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,180581.0
4,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,180581.0
5,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,180581.0
1645,Good Will Hunting (1997),Drama|Romance,180581.0
4900,"Beautiful Mind, A (2001)",Drama|Romance,180581.0
3488,Gladiator (2000),Action|Adventure|Drama,180581.0
11207,"Pursuit of Happyness, The (2006)",Drama,180581.0
0,Maniac Cop (1988),Action|Crime|Horror|Thriller,180602.0
1,Red State (2011),Action|Crime|Horror|Thriller,180602.0
2,Robo Vampire (1988),Action|Crime|Horror|Thriller,180602.0
3,Cold & Dark (2005),Action|Crime|Horror|Thriller,180602.0
4,VANish (2015),Action|Crime|Horror|Thriller,180602.0
5,Carnage Park (2016),Action|Crime|Horror|Thriller,180602.0
23262,Interstellar (2014),Sci-Fi|IMAX,180602.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,180602.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,180602.0
4133,Memento (2000),Mystery|Thriller,180602.0
0,Singapore (1947),Action|Adventure|Crime|Film-Noir|Romance,180678.0
1,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,180678.0
2,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,180678.0
3,Cyber City Oedo 808 (1990),Action|Animation|Crime|Horror|Sci-Fi,180678.0
4,Dead Presidents (1995),Action|Crime|Drama,180678.0
5,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,180678.0
23262,Interstellar (2014),Sci-Fi|IMAX,180678.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,180678.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,180678.0
4133,Memento (2000),Mystery|Thriller,180678.0
0,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical,180680.0
1,Cinderella (1997),Children|Fantasy|Musical|Romance,180680.0
2,Rusalochka (The Little Mermaid) (1976),Children|Fantasy|Musical|Romance,180680.0
3,Dhoom (2004),Action|Crime|Musical|Romance,180680.0
4,Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,180680.0
5,Cirque du Soleil: Varekai (2003),Comedy|Fantasy|Musical|Mystery,180680.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,180680.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,180680.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,180680.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,180680.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,180685.0
1,Jumanji (1995),Adventure|Children|Fantasy,180685.0
2,Grumpier Old Men (1995),Comedy|Romance,180685.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,180685.0
4,Father of the Bride Part II (1995),Comedy,180685.0
5,Heat (1995),Action|Crime|Thriller,180685.0
1645,Good Will Hunting (1997),Drama|Romance,180685.0
523,Schindler's List (1993),Drama|War,180685.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,180685.0
3061,"Green Mile, The (1999)",Crime|Drama,180685.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,180719.0
1,Jumanji (1995),Adventure|Children|Fantasy,180719.0
2,Grumpier Old Men (1995),Comedy|Romance,180719.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,180719.0
4,Father of the Bride Part II (1995),Comedy,180719.0
5,Heat (1995),Action|Crime|Thriller,180719.0
0,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,181058.0
1,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,181058.0
2,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,181058.0
3,Vice (2008),Crime|Film-Noir|Mystery|Thriller,181058.0
4,Lured (1947),Crime|Film-Noir|Mystery|Thriller,181058.0
5,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,181058.0
12232,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,181058.0
1596,Gattaca (1997),Drama|Sci-Fi|Thriller,181058.0
38123,Saw (2003),Crime|Horror,181058.0
15965,Flipped (2010),Comedy|Drama|Romance,181058.0
0,German Angst (2015),Action|Fantasy|Horror|Mystery,181072.0
1,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,181072.0
2,Fading of the Cries (2011),Action|Fantasy|Horror|Mystery,181072.0
3,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,181072.0
4,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,181072.0
5,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller,181072.0
23262,Interstellar (2014),Sci-Fi|IMAX,181072.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181072.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181072.0
4133,Memento (2000),Mystery|Thriller,181072.0
0,Rusalochka (The Little Mermaid) (1976),Children|Fantasy|Musical|Romance,181073.0
1,Cinderella (1997),Children|Fantasy|Musical|Romance,181073.0
2,Backfire (1950),Crime|Film-Noir|Mystery|Romance|Thriller,181073.0
3,I Wake Up Screaming (1941),Crime|Film-Noir|Mystery|Romance|Thriller,181073.0
4,Fallen Angel (1945),Crime|Film-Noir|Mystery|Romance,181073.0
5,"Jungle Creature: Hugo, The (Jungledyret) (Go Hugo Go) (1993)",Animation|Children|Musical|Romance,181073.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,181073.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,181073.0
13691,Inglourious Basterds (2009),Action|Drama|War,181073.0
12356,There Will Be Blood (2007),Drama|Western,181073.0
0,Singapore (1947),Action|Adventure|Crime|Film-Noir|Romance,181099.0
1,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,181099.0
2,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,181099.0
3,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,181099.0
4,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,181099.0
5,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,181099.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,181099.0
3061,"Green Mile, The (1999)",Crime|Drama,181099.0
1945,Saving Private Ryan (1998),Action|Drama|War,181099.0
583,Terminator 2: Judgment Day (1991),Action|Sci-Fi,181099.0
0,Drona (2008),Action|Adventure|Fantasy|Musical,181189.0
1,Once Upon a Warrior (Anaganaga O Dheerudu) (2011),Action|Adventure|Fantasy|Musical|Romance,181189.0
2,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,181189.0
3,White Tiger (2012),Action|Adventure|Fantasy|War,181189.0
4,Bandido (1956),Action|Adventure|War|Western,181189.0
5,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,181189.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,181189.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,181189.0
9488,Old Boy (2003),Mystery|Thriller,181189.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,181189.0
0,VANish (2015),Action|Crime|Horror|Thriller,181222.0
1,Carnage Park (2016),Action|Crime|Horror|Thriller,181222.0
2,Maniac Cop (1988),Action|Crime|Horror|Thriller,181222.0
3,Robo Vampire (1988),Action|Crime|Horror|Thriller,181222.0
4,Cold & Dark (2005),Action|Crime|Horror|Thriller,181222.0
5,Red State (2011),Action|Crime|Horror|Thriller,181222.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,181222.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,181222.0
12258,"Man from Earth, The (2007)",Drama|Sci-Fi,181222.0
12676,"Fall, The (2006)",Adventure|Drama|Fantasy,181222.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,181244.0
1,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,181244.0
2,Doctor Mordrid (1992),Action|Fantasy|Sci-Fi|Thriller,181244.0
3,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,181244.0
4,Prototype (2009),Action|Fantasy|Sci-Fi|Thriller|Western,181244.0
5,Witchville (2010),Action|Fantasy|Sci-Fi|Thriller,181244.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,181244.0
523,Schindler's List (1993),Drama|War,181244.0
5897,"Pianist, The (2002)",Drama|War,181244.0
13691,Inglourious Basterds (2009),Action|Drama|War,181244.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,181314.0
1,Kansas City (1996),Crime|Drama|Musical|Thriller,181314.0
2,Center Stage (2000),Drama|Musical,181314.0
3,April Showers (1948),Musical,181314.0
4,Evita (1996),Drama|Musical,181314.0
5,Hallelujah! (1929),Drama|Musical,181314.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,181314.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,181314.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,181314.0
3061,"Green Mile, The (1999)",Crime|Drama,181314.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,181343.0
1,Invisible Ghost (1941),Action|Horror|Mystery|Thriller,181343.0
2,Rise: Blood Hunter (2007),Action|Horror|Mystery|Thriller,181343.0
3,7500 (2014),Action|Horror|Mystery|Thriller,181343.0
4,The Final Storm (2010),Action|Horror|Mystery|Thriller,181343.0
5,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller,181343.0
3856,Requiem for a Dream (2000),Drama,181343.0
9707,"Downfall (Untergang, Der) (2004)",Drama|War,181343.0
17610,Drive (2011),Crime|Drama|Film-Noir|Thriller,181343.0
5510,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,181343.0
0,Wicked Stepmother (1989),Comedy|Fantasy|Horror|Sci-Fi,181351.0
1,Dr. Caligari (1989),Comedy|Fantasy|Horror|Sci-Fi,181351.0
2,Strange Frequency (2001),Comedy|Fantasy|Horror|Sci-Fi,181351.0
3,Puppet Master vs. Demonic Toys (Puppet Master 9) (2004),Comedy|Fantasy|Horror|Sci-Fi|Thriller,181351.0
4,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,181351.0
5,Versus (2000),Action|Comedy|Fantasy|Horror,181351.0
23262,Interstellar (2014),Sci-Fi|IMAX,181351.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181351.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181351.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,181351.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,181359.0
1,Jumanji (1995),Adventure|Children|Fantasy,181359.0
2,Grumpier Old Men (1995),Comedy|Romance,181359.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,181359.0
4,Father of the Bride Part II (1995),Comedy,181359.0
5,Heat (1995),Action|Crime|Thriller,181359.0
23262,Interstellar (2014),Sci-Fi|IMAX,181359.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181359.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181359.0
4133,Memento (2000),Mystery|Thriller,181359.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,181362.0
1,Jumanji (1995),Adventure|Children|Fantasy,181362.0
2,Grumpier Old Men (1995),Comedy|Romance,181362.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,181362.0
4,Father of the Bride Part II (1995),Comedy,181362.0
5,Heat (1995),Action|Crime|Thriller,181362.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,181362.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,181362.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,181362.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,181362.0
0,Dead Time: Kala (2007),Crime|Fantasy|Film-Noir|Thriller,181485.0
1,Kite (1998),Action|Animation|Crime|Thriller,181485.0
2,Batman: Assault on Arkham (2014),Action|Animation|Crime|Thriller,181485.0
3,Nightmare Detective (2006),Crime|Fantasy|Horror|Thriller,181485.0
4,Carnage Park (2016),Action|Crime|Horror|Thriller,181485.0
5,Cold & Dark (2005),Action|Crime|Horror|Thriller,181485.0
23262,Interstellar (2014),Sci-Fi|IMAX,181485.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181485.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181485.0
4133,Memento (2000),Mystery|Thriller,181485.0
0,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,181510.0
1,Stingray Sam (2009),Comedy|Musical|Sci-Fi|Western,181510.0
2,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,181510.0
3,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,181510.0
4,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,181510.0
5,Robot (2010),Action|Comedy|Musical|Sci-Fi,181510.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,181510.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,181510.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,181510.0
523,Schindler's List (1993),Drama|War,181510.0
0,Deadline at Dawn (1946),Film-Noir|Mystery|Romance|Thriller,181575.0
1,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,181575.0
2,Dracula (Bram Stoker's Dracula) (1992),Fantasy|Horror|Romance|Thriller,181575.0
3,Eegah (1962),Fantasy|Horror|Romance|Thriller,181575.0
4,Beloved Enemy (1979),Action|Horror|Mystery|Romance,181575.0
5,I (2015),Action|Fantasy|Romance|Thriller,181575.0
41213,The Fire Next Time (1993),Thriller,181575.0
23262,Interstellar (2014),Sci-Fi|IMAX,181575.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181575.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181575.0
0,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,181585.0
1,Batman & Mr. Freeze: Subzero (1998),Action|Animation|Children|Crime,181585.0
2,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,181585.0
3,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical,181585.0
4,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,181585.0
5,Bugsy Malone (1976),Children|Comedy|Crime|Musical,181585.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,181585.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,181585.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,181585.0
3061,"Green Mile, The (1999)",Crime|Drama,181585.0
0,Mary Reilly (1996),Drama|Horror|Thriller,181712.0
1,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,181712.0
2,Lured (1947),Crime|Film-Noir|Mystery|Thriller,181712.0
3,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,181712.0
4,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,181712.0
5,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,181712.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,181712.0
12356,There Will Be Blood (2007),Drama|Western,181712.0
15,Casino (1995),Crime|Drama,181712.0
22463,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,181712.0
0,Deadline at Dawn (1946),Film-Noir|Mystery|Romance|Thriller,181758.0
1,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,181758.0
2,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,181758.0
3,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,181758.0
4,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,181758.0
5,"Music Man, The (1962)",Children|Comedy|Musical|Romance,181758.0
9707,"Downfall (Untergang, Der) (2004)",Drama|War,181758.0
5510,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,181758.0
160,Crumb (1994),Documentary,181758.0
174,Living in Oblivion (1995),Comedy,181758.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,181785.0
1,Kansas City (1996),Crime|Drama|Musical|Thriller,181785.0
2,Charlie Chan at the Opera (1936),Comedy|Musical|Mystery|Thriller,181785.0
3,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,181785.0
4,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,181785.0
5,Lured (1947),Crime|Film-Noir|Mystery|Thriller,181785.0
35093,Some Voices (2000),Comedy|Drama,181785.0
23262,Interstellar (2014),Sci-Fi|IMAX,181785.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181785.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181785.0
0,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,181878.0
1,Batman & Mr. Freeze: Subzero (1998),Action|Animation|Children|Crime,181878.0
2,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,181878.0
3,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,181878.0
4,Cyber City Oedo 808 (1990),Action|Animation|Crime|Horror|Sci-Fi,181878.0
5,Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010),Animation|Crime|Mystery|Sci-Fi|Thriller,181878.0
47556,Wallace & Gromit's Cracking Contraptions (2002),Animation|Comedy,181878.0
1251,Night on Earth (1991),Comedy|Drama,181878.0
13001,John Adams (2008),Drama,181878.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,181878.0
0,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,181969.0
1,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,181969.0
2,Love Hina Spring Special (2001),Animation|Comedy|Musical|Romance,181969.0
3,In Old Santa Fe (1934),Comedy|Crime|Romance|Western,181969.0
4,8 Women (2002),Comedy|Crime|Musical|Mystery,181969.0
5,Lemonade Joe (Limonádový Joe aneb Konská opera) (1964),Adventure|Comedy|Musical|Romance|Western,181969.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,181969.0
23262,Interstellar (2014),Sci-Fi|IMAX,181969.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181969.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181969.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,181973.0
1,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,181973.0
2,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,181973.0
3,Phantom of the Opera (1943),Horror|Musical|Thriller,181973.0
4,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,181973.0
5,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,181973.0
23262,Interstellar (2014),Sci-Fi|IMAX,181973.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,181973.0
30778,The Good Old Boys (1995),Adventure|Western,181973.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,181973.0
0,Lured (1947),Crime|Film-Noir|Mystery|Thriller,182011.0
1,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,182011.0
2,Vice (2008),Crime|Film-Noir|Mystery|Thriller,182011.0
3,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,182011.0
4,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,182011.0
5,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,182011.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,182011.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,182011.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,182011.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,182011.0
0,8 Women (2002),Comedy|Crime|Musical|Mystery,182039.0
1,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,182039.0
2,Lady on a Train (1945),Comedy|Crime|Film-Noir|Mystery|Romance|Thriller,182039.0
3,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,182039.0
4,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,182039.0
5,Bugsy Malone (1976),Children|Comedy|Crime|Musical,182039.0
46897,Cosy Dens (1999),Comedy|Drama,182039.0
11913,Beauty in Trouble (Kráska v nesnázích) (2006),Drama,182039.0
1251,Night on Earth (1991),Comedy|Drama,182039.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,182039.0
0,By the Light of the Silvery Moon (1953),Children|Musical|Romance,182059.0
1,Curly Top (1935),Children|Musical|Romance,182059.0
2,"Jazz Singer, The (1927)",Drama|Musical|Romance,182059.0
3,Young Man with a Horn (1950),Drama|Musical|Romance,182059.0
4,Moonlight Serenade (2009),Musical|Romance,182059.0
5,Let Freedom Ring (1939),Drama|Musical|Romance,182059.0
7250,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,182059.0
1625,"Truman Show, The (1998)",Comedy|Drama|Sci-Fi,182059.0
702,Dead Man (1995),Drama|Mystery|Western,182059.0
14475,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,182059.0
0,Mother India (1957),Drama|Musical,182066.0
1,Cremaster 5 (1997),Drama|Musical,182066.0
2,Mo' Better Blues (1990),Drama|Musical,182066.0
3,For Love or Country: The Arturo Sandoval Story (2000),Drama|Musical,182066.0
4,Grace Unplugged (2013),Drama|Musical,182066.0
5,Joseph and the Amazing Technicolor Dreamcoat (1999),Musical,182066.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,182066.0
1067,Reservoir Dogs (1992),Crime|Mystery|Thriller,182066.0
5,Heat (1995),Action|Crime|Thriller,182066.0
13411,Chinese Coffee (2000),Drama,182066.0
0,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,182085.0
1,Braveheart (1995),Action|Drama|War,182085.0
2,Dhoom (2004),Action|Crime|Musical|Romance,182085.0
3,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,182085.0
4,The Shock (1982),Action|Crime|Romance|Thriller,182085.0
5,"Presidio, The (1988)",Action|Crime|Romance|Thriller,182085.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,182085.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,182085.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,182085.0
19861,Eastwood on Eastwood (1997),Documentary,182085.0
0,Anacondas: Trail of Blood (2009),Action|Horror|Sci-Fi|Thriller,182155.0
1,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,182155.0
2,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,182155.0
3,I Am Omega (2007),Action|Horror|Sci-Fi|Thriller,182155.0
4,Razortooth (2007),Action|Horror|Sci-Fi|Thriller,182155.0
5,Dead Sea (2014),Action|Horror|Sci-Fi|Thriller,182155.0
41213,The Fire Next Time (1993),Thriller,182155.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,182155.0
3061,"Green Mile, The (1999)",Crime|Drama,182155.0
1945,Saving Private Ryan (1998),Action|Drama|War,182155.0
0,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,182181.0
1,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,182181.0
2,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,182181.0
3,Vice (2008),Crime|Film-Noir|Mystery|Thriller,182181.0
4,Lured (1947),Crime|Film-Noir|Mystery|Thriller,182181.0
5,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,182181.0
23262,Interstellar (2014),Sci-Fi|IMAX,182181.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,182181.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,182181.0
4133,Memento (2000),Mystery|Thriller,182181.0
0,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,182221.0
1,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,182221.0
2,Allegro non troppo (1977),Animation|Comedy|Fantasy|Musical,182221.0
3,Shinbone Alley (1970),Animation|Comedy|Fantasy|Musical|Romance,182221.0
4,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,182221.0
5,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,182221.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,182221.0
23262,Interstellar (2014),Sci-Fi|IMAX,182221.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,182221.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,182221.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,182265.0
1,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,182265.0
2,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,182265.0
3,Phantom of the Opera (1943),Horror|Musical|Thriller,182265.0
4,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,182265.0
5,Blues in the Night (1941),Drama|Film-Noir|Musical,182265.0
523,Schindler's List (1993),Drama|War,182265.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,182265.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,182265.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,182265.0
0,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,182267.0
1,Lupin the Third vs. Detective Conan: The Movie (2013),Action|Animation|Crime|Mystery,182267.0
2,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,182267.0
3,Cyber City Oedo 808 (1990),Action|Animation|Crime|Horror|Sci-Fi,182267.0
4,"Great Mouse Detective, The (1986)",Action|Animation|Children|Crime,182267.0
5,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,182267.0
45790,"Per amore, solo per amore (1993)",(no genres listed),182267.0
37379,La rivincita di Natale (2004),Comedy|Drama,182267.0
19861,Eastwood on Eastwood (1997),Documentary,182267.0
765,Trainspotting (1996),Comedy|Crime|Drama,182267.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,182287.0
1,Jumanji (1995),Adventure|Children|Fantasy,182287.0
2,Grumpier Old Men (1995),Comedy|Romance,182287.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,182287.0
4,Father of the Bride Part II (1995),Comedy,182287.0
