,movieId,Cat1,Cat2,Cat3,Cat4
50791,177093,Action,,,
50792,177095,Comedy,Drama,,
50793,177097,(no genres listed),,,
50794,177099,Action,Adventure,,
50795,177101,Drama,Mystery,Sci-Fi,
50796,177103,Horror,,,
50797,177105,Adventure,Comedy,,
50798,177107,Documentary,,,
50799,177109,(no genres listed),,,
50800,177111,Comedy,,,
50801,177113,Animation,Drama,Mystery,
50802,177115,Horror,Mystery,,
50803,177117,Thriller,,,
50804,177119,Action,Animation,Sci-Fi,
50805,177121,(no genres listed),,,
50806,177123,Drama,,,
50807,177125,Drama,,,
50808,177127,Comedy,Crime,Thriller,
50809,177129,Comedy,,,
50810,177131,Drama,,,
50811,177133,War,,,
50812,177135,Drama,War,,
50813,177137,Children,Comedy,Drama,
50814,177139,Comedy,Crime,Drama,
50815,177141,Horror,Thriller,,
50816,177143,(no genres listed),,,
50817,177145,Crime,,,
50818,177147,Documentary,,,
50819,177153,Drama,,,
50820,177155,Drama,Fantasy,,
50821,177157,Fantasy,,,
50822,177159,Documentary,,,
50823,177161,Fantasy,Horror,Thriller,
50824,177163,Horror,Sci-Fi,,
50825,177165,Action,,,
50826,177167,Documentary,,,
50827,177169,Comedy,Romance,,
50828,177171,Comedy,Romance,,
50829,177173,(no genres listed),,,
50830,177175,Comedy,Horror,,
50831,177177,Documentary,,,
50832,177179,Comedy,,,
50833,177181,Animation,Comedy,Drama,
50834,177183,Documentary,,,
50835,177185,Comedy,,,
50836,177187,Comedy,Crime,Mystery,Romance
50837,177189,Documentary,,,
50838,177191,(no genres listed),,,
50839,177193,Comedy,Romance,,
50840,177195,Comedy,Drama,,
50841,177197,Comedy,,,
50842,177199,Drama,,,
50843,177201,Drama,Romance,,
50844,177203,Comedy,,,
50845,177205,Documentary,War,,
50846,177207,Action,,,
50847,177209,Drama,,,
50848,177211,Action,Comedy,,
50849,177213,Comedy,Sci-Fi,,
50850,177215,Action,Sci-Fi,Thriller,
50851,177217,Drama,,,
50852,177219,Adventure,Animation,Sci-Fi,
50853,177223,Drama,,,
50854,177225,Comedy,Drama,,
50855,177227,Action,Drama,,
50856,177229,Animation,,,
50857,177231,Comedy,,,
50858,177233,Drama,,,
50859,177235,Adventure,Drama,,
50860,177237,Comedy,,,
50861,177239,Drama,,,
50862,177241,Adventure,Animation,Children,Fantasy
50863,177243,Drama,,,
50864,177245,Drama,,,
50865,177247,Horror,,,
50866,177249,Documentary,,,
50867,177251,(no genres listed),,,
50868,177253,Drama,Western,,
50869,177255,(no genres listed),,,
50870,177257,Drama,Fantasy,Horror,Thriller
50871,177259,Adventure,Comedy,Romance,
50872,177261,Horror,Thriller,,
50873,177263,Children,Drama,Romance,
50874,177265,(no genres listed),,,
50875,177267,Comedy,,,
50876,177269,Action,Comedy,Crime,Thriller
50877,177271,Thriller,,,
50878,177273,Drama,,,
50879,177275,Drama,Horror,Thriller,
50880,177277,Romance,,,
50881,177279,Thriller,,,
50882,177281,(no genres listed),,,
50883,177283,Documentary,,,
50884,177285,Action,Adventure,Animation,Fantasy
50885,177287,Comedy,Horror,,
50886,177289,Action,Animation,,
50887,177291,Action,Comedy,Fantasy,
50888,177295,Children,Drama,,
50889,177297,Horror,,,
50890,177299,Drama,Thriller,,
50891,177301,Documentary,,,
50892,177303,Crime,Mystery,Thriller,
50893,177305,Comedy,,,
50894,177307,Drama,,,
50895,177309,Adventure,Drama,,
50896,177313,Drama,,,
50897,177315,Documentary,Horror,,
50898,177317,Thriller,,,
50899,177323,(no genres listed),,,
50900,177325,Drama,Romance,,
50901,177327,Comedy,,,
50902,177329,Comedy,,,
50903,177331,Comedy,Drama,,
50904,177337,Comedy,Romance,,
50905,177339,Documentary,,,
50906,177341,Drama,,,
50907,177343,Adventure,Crime,Thriller,Western
50908,177345,Comedy,,,
50909,177349,Comedy,,,
50910,177355,Comedy,,,
50911,177365,Drama,,,
50912,177367,Drama,Romance,,
50913,177369,Adventure,Children,Fantasy,
50914,177371,Adventure,Children,Fantasy,Romance
50915,177373,Drama,,,
50916,177375,Action,,,
50917,177377,Action,Sci-Fi,,
50918,177379,Adventure,Thriller,,
50919,177381,Comedy,Drama,,
50920,177383,Comedy,Drama,,
50921,177385,Drama,,,
50922,177387,(no genres listed),,,
50923,177389,Drama,,,
50924,177393,Adventure,Drama,,
50925,177397,Drama,,,
50926,177399,Comedy,,,
50927,177401,Drama,Fantasy,,
50928,177405,Adventure,,,
50929,177407,Comedy,Crime,,
50930,177411,Drama,,,
50931,177413,(no genres listed),,,
50932,177415,Documentary,,,
50933,177417,Drama,,,
50934,177419,Drama,,,
50935,177421,(no genres listed),,,
50936,177423,Drama,,,
50937,177425,(no genres listed),,,
50938,177427,(no genres listed),,,
50939,177429,Children,,,
50940,177431,Sci-Fi,,,
50941,177433,Documentary,,,
50942,177439,Drama,Romance,Thriller,
50943,177441,Crime,Drama,,
50944,177443,(no genres listed),,,
50945,177445,Drama,Fantasy,,
50946,177447,Comedy,,,
50947,177449,Comedy,,,
50948,177451,Drama,,,
50949,177453,Comedy,,,
50950,177455,Documentary,,,
50951,177457,Documentary,,,
50952,177459,(no genres listed),,,
50953,177461,Crime,Drama,,
50954,177463,Adventure,Animation,Comedy,
50955,177465,Drama,,,
50956,177467,(no genres listed),,,
50957,177469,Drama,,,
50958,177471,Drama,Horror,Thriller,
50959,177473,Fantasy,Mystery,Sci-Fi,
50960,177475,Comedy,Romance,,
50961,177477,Drama,,,
50962,177479,Crime,Drama,Mystery,Romance
50963,177481,(no genres listed),,,
50964,177483,Comedy,Drama,,
50965,177485,Documentary,,,
50966,177487,Comedy,Documentary,,
50967,177489,Comedy,,,
50968,177491,Drama,,,
50969,177493,Drama,,,
50970,177495,Documentary,,,
50971,177497,Adventure,Drama,Western,
50972,177499,Comedy,Romance,,
50973,177501,Crime,Mystery,,
50974,177503,Drama,Sci-Fi,,
50975,177505,(no genres listed),,,
50976,177507,Adventure,Drama,,
50977,177509,(no genres listed),,,
50978,177511,Adventure,Children,,
50979,177515,Horror,Mystery,,
50980,177517,Drama,Thriller,,
50981,177521,Documentary,,,
50982,177523,(no genres listed),,,
50983,177525,Comedy,Crime,Horror,
50984,177527,Documentary,,,
50985,177529,Documentary,,,
50986,177531,Drama,,,
50987,177533,Drama,Thriller,,
50988,177535,Drama,Mystery,Thriller,
50989,177539,Drama,Thriller,,
50990,177543,Horror,,,
50991,177545,Comedy,,,
50992,177547,Comedy,,,
50993,177549,Drama,Romance,,
50994,177551,(no genres listed),,,
50995,177553,Adventure,Romance,,
50996,177555,Comedy,,,
50997,177557,Action,Sci-Fi,,
50998,177559,Comedy,Drama,,
50999,177561,Comedy,,,
51000,177563,Action,Comedy,,
51001,177565,Comedy,,,
51002,177567,Action,Adventure,Comedy,
51003,177569,Horror,,,
51004,177571,Drama,,,
51005,177573,Comedy,Mystery,Romance,
51006,177575,Drama,,,
51007,177577,(no genres listed),,,
51008,177579,(no genres listed),,,
51009,177581,(no genres listed),,,
51010,177583,(no genres listed),,,
51011,177585,Drama,,,
51012,177587,Comedy,,,
51013,177589,(no genres listed),,,
51014,177591,(no genres listed),,,
51015,177593,Crime,Drama,,
51016,177595,Horror,Sci-Fi,,
51017,177597,Comedy,Romance,,
51018,177599,Drama,Romance,,
51019,177601,Drama,,,
51020,177603,Documentary,,,
51021,177605,Action,War,,
51022,177607,Action,Thriller,,
51023,177609,Comedy,Drama,,
51024,177611,(no genres listed),,,
51025,177613,Sci-Fi,Thriller,,
51026,177615,Comedy,,,
51027,177617,Action,Thriller,,
51028,177619,Drama,Romance,War,
51029,177621,Action,Drama,,
51030,177623,Crime,Horror,,
51031,177625,Action,Documentary,,
51032,177627,Drama,Romance,,
51033,177629,Children,Comedy,,
51034,177631,Comedy,Fantasy,Horror,
51035,177635,Comedy,Horror,,
51036,177637,Action,Comedy,,
51037,177639,Comedy,Horror,Thriller,
51038,177641,(no genres listed),,,
51039,177643,Horror,,,
51040,177645,Horror,Thriller,,
51041,177647,Thriller,,,
51042,177649,Comedy,,,
51043,177651,Drama,,,
51044,177653,Comedy,,,
51045,177655,Documentary,,,
51046,177657,Horror,Western,,
51047,177659,Documentary,,,
51048,177661,Documentary,,,
51049,177663,Comedy,Drama,,
51050,177665,Action,Romance,War,Western
51051,177667,Horror,,,
51052,177669,Horror,,,
51053,177671,Drama,,,
51054,177673,Drama,,,
51055,177677,(no genres listed),,,
51056,177679,Drama,Horror,Mystery,
51057,177681,Drama,,,
51058,177683,Action,Crime,Drama,
51059,177685,Children,Drama,,
51060,177689,Drama,Horror,Mystery,Thriller
51061,177691,Horror,,,
51062,177693,Drama,,,
51063,177695,(no genres listed),,,
51064,177697,Drama,,,
51065,177699,Sci-Fi,,,
51066,177701,Drama,Mystery,Thriller,
51067,177703,Drama,War,,
51068,177705,Action,Sci-Fi,,
51069,177707,(no genres listed),,,
51070,177709,Documentary,,,
51071,177711,(no genres listed),,,
51072,177713,Fantasy,Horror,,
51073,177715,(no genres listed),,,
51074,177717,Comedy,,,
51075,177719,Comedy,,,
51076,177721,Horror,,,
51077,177723,Adventure,Animation,Children,Mystery
51078,177725,Drama,Romance,,
51079,177727,Documentary,,,
51080,177729,Drama,Fantasy,,
51081,177731,Drama,,,
51082,177735,Drama,War,,
51083,177737,Crime,Thriller,,
51084,177739,(no genres listed),,,
51085,177741,Documentary,,,
51086,177743,Comedy,,,
51087,177745,Documentary,,,
51088,177747,Adventure,Crime,Drama,Thriller
51089,177749,Documentary,,,
51090,177751,(no genres listed),,,
51091,177753,Documentary,,,
51092,177755,Documentary,,,
51093,177757,Drama,Thriller,,
51094,177759,Horror,,,
51095,177761,Horror,Sci-Fi,,
51096,177763,Crime,Drama,Mystery,
51097,177765,Adventure,Animation,Children,
51098,177767,Drama,Fantasy,Romance,
51099,177769,Drama,,,
51100,177771,Comedy,Crime,Mystery,
51101,177773,Drama,,,
51102,177775,Drama,,,
51103,177777,Drama,,,
51104,177779,Drama,,,
51105,177781,Drama,,,
51106,177783,(no genres listed),,,
51107,177785,Comedy,,,
51108,177787,Drama,Thriller,,
51109,177789,Documentary,,,
51110,177791,Comedy,,,
51111,177793,Animation,Children,Fantasy,
51112,177795,Action,Horror,,
51113,177797,Action,,,
51114,177799,Animation,,,
51115,177801,Comedy,Drama,,
51116,177803,Children,Drama,Romance,
51117,177805,Drama,Horror,Thriller,
51118,177807,Comedy,Drama,,
51119,177809,Documentary,,,
51120,177811,Action,Thriller,,
51121,177813,Mystery,Romance,Thriller,
51122,177815,Comedy,Drama,Romance,
51123,177819,Drama,Romance,,
51124,177821,Comedy,Drama,,
51125,177823,Horror,Thriller,,
51126,177825,Drama,Thriller,,
51127,177827,Crime,Drama,Thriller,
51128,177829,Crime,Drama,Thriller,
51129,177831,Horror,,,
51130,177833,Horror,,,
51131,177835,Action,Comedy,Horror,
51132,177837,Drama,,,
51133,177839,Drama,Romance,,
51134,177841,Horror,,,
51135,177843,(no genres listed),,,
51136,177845,Documentary,,,
51137,177847,Action,,,
51138,177849,Action,Adventure,Comedy,
51139,177851,Horror,Thriller,,
51140,177853,Drama,,,
51141,177855,Documentary,,,
51142,177857,Documentary,,,
51143,177859,(no genres listed),,,
51144,177861,Drama,,,
51145,177863,(no genres listed),,,
51146,177865,Comedy,Romance,,
51147,177867,Drama,,,
51148,177869,Action,Animation,Comedy,
51149,177871,Drama,,,
51150,177873,Romance,,,
51151,177875,Action,Adventure,Thriller,
51152,177877,Horror,Thriller,,
51153,177879,Comedy,,,
51154,177881,Documentary,,,
51155,177883,Comedy,,,
51156,177887,Horror,Mystery,Thriller,
51157,177889,Horror,Thriller,,
51158,177891,Horror,,,
51159,177893,Mystery,Thriller,,
51160,177895,Drama,,,
51161,177897,Crime,Drama,,
51162,177899,Horror,Thriller,,
51163,177901,Crime,Drama,Thriller,
51164,177903,Documentary,,,
51165,177905,Drama,,,
51166,177907,Drama,Horror,Thriller,
51167,177909,Western,,,
51168,177911,Action,Western,,
51169,177913,Drama,,,
51170,177915,Comedy,Drama,,
51171,177917,Comedy,,,
51172,177919,Drama,Romance,,
51173,177921,(no genres listed),,,
51174,177923,Horror,,,
51175,177925,Drama,,,
51176,177927,Documentary,,,
51177,177929,Comedy,Drama,Horror,
51178,177931,Documentary,,,
51179,177933,Action,Drama,Thriller,
51180,177935,Action,,,
51181,177937,Comedy,Drama,War,
51182,177939,Animation,Romance,,
51183,177941,Drama,,,
51184,177943,Drama,,,
51185,177945,Drama,War,,
51186,177947,Drama,Thriller,,
51187,177949,Horror,Mystery,Thriller,Western
51188,177951,Fantasy,,,
51189,177953,Action,Sci-Fi,Thriller,
51190,177955,Adventure,Fantasy,,
51191,177957,Drama,,,
51192,177959,Drama,,,
51193,177961,Crime,Drama,,
51194,177963,Action,,,
51195,177965,Comedy,Horror,Thriller,
51196,177967,Horror,,,
51197,177969,Horror,Thriller,,
51198,177971,Action,,,
51199,177973,(no genres listed),,,
51200,177975,(no genres listed),,,
51201,177977,Action,,,
51202,177979,Action,,,
51203,177981,Comedy,Crime,,
51204,177983,Horror,Sci-Fi,,
51205,177985,Adventure,Horror,,
51206,177987,Horror,,,
51207,177989,Crime,Thriller,,
51208,177991,Fantasy,Horror,Thriller,
51209,177993,(no genres listed),,,
51210,177995,Action,War,,
51211,177999,Action,Thriller,,
51212,178001,Action,Adventure,,
51213,178003,Action,Adventure,Crime,
51214,178007,Action,Adventure,Thriller,
51215,178009,Crime,Thriller,,
51216,178011,Horror,Thriller,,
51217,178013,Action,,,
51218,178015,Drama,,,
51219,178017,Comedy,Horror,,
51220,178019,Documentary,,,
51221,178021,Documentary,,,
51222,178023,Drama,,,
51223,178025,Horror,,,
51224,178027,Drama,Romance,,
51225,178029,Horror,Thriller,,
51226,178031,Documentary,,,
51227,178033,Documentary,,,
51228,178035,(no genres listed),,,
51229,178037,Documentary,,,
51230,178039,(no genres listed),,,
51231,178041,Documentary,,,
51232,178043,Drama,,,
51233,178045,Comedy,Horror,,
51234,178047,Adventure,Drama,Thriller,
51235,178049,Comedy,Drama,,
51236,178051,Horror,Mystery,Thriller,
51237,178053,(no genres listed),,,
51238,178055,Drama,,,
51239,178057,(no genres listed),,,
51240,178059,Comedy,,,
51241,178061,Drama,,,
51242,178063,Drama,,,
51243,178065,(no genres listed),,,
51244,178067,Children,Drama,,
51245,178069,Comedy,,,
51246,178071,Action,Comedy,Thriller,
51247,178073,Drama,,,
51248,178075,Crime,Drama,Horror,
51249,178077,Drama,,,
51250,178079,Drama,,,
51251,178081,Crime,Drama,,
51252,178083,Adventure,Drama,,
51253,178085,Crime,Drama,,
51254,178087,Comedy,,,
51255,178089,Drama,,,
51256,178091,Drama,,,
51257,178093,Drama,,,
51258,178095,(no genres listed),,,
51259,178097,Comedy,,,
51260,178099,Comedy,,,
51261,178101,Drama,,,
51262,178103,Comedy,Horror,Thriller,
51263,178105,(no genres listed),,,
51264,178107,Documentary,,,
51265,178109,Drama,,,
51266,178111,Animation,,,
51267,178113,Action,Comedy,Crime,Drama
51268,178115,Action,,,
51269,178119,Documentary,,,
51270,178121,Documentary,,,
51271,178123,Horror,,,
51272,178125,Horror,Mystery,,
51273,178127,(no genres listed),,,
51274,178129,Documentary,,,
51275,178135,Comedy,Crime,Romance,
51276,178137,Drama,,,
51277,178147,Documentary,,,
51278,178149,Comedy,Documentary,,
51279,178151,Action,,,
51280,178153,Action,Sci-Fi,Thriller,
51281,178163,Comedy,Drama,,
51282,178167,Documentary,,,
51283,178171,Comedy,Drama,Romance,
51284,178187,Comedy,,,
51285,178193,Documentary,,,
51286,178195,Documentary,,,
51287,178201,Documentary,,,
51288,178205,Documentary,,,
51289,178213,Drama,War,,
51290,178225,Documentary,,,
51291,178235,(no genres listed),,,
51292,178239,Documentary,,,
51293,178257,(no genres listed),,,
51294,178265,Documentary,,,
51295,178267,Documentary,Thriller,,
51296,178271,(no genres listed),,,
51297,178285,Children,Sci-Fi,,
51298,178311,Comedy,Romance,,
51299,178315,Drama,Romance,,
51300,178317,Western,,,
51301,178319,Horror,Thriller,,
51302,178321,Comedy,,,
51303,178323,Documentary,,,
51304,178325,(no genres listed),,,
51305,178327,Drama,,,
51306,178329,Drama,Romance,,
51307,178331,Comedy,Drama,Romance,
51308,178333,Drama,War,,
51309,178335,Fantasy,Romance,Thriller,
51310,178337,Comedy,Drama,Romance,
51311,178339,Drama,Romance,,
51312,178341,Documentary,,,
51313,178343,Comedy,Documentary,Drama,Mystery
51314,178345,Drama,,,
51315,178347,Comedy,Romance,,
51316,178349,Comedy,,,
51317,178351,Drama,,,
51318,178353,Drama,,,
51319,178355,Action,Comedy,,
51320,178357,Crime,Drama,Mystery,Romance
51321,178359,(no genres listed),,,
51322,178361,Action,Comedy,Romance,
51323,178363,Action,Crime,,
51324,178365,Action,Horror,Sci-Fi,
51325,178367,Children,Comedy,Horror,
51326,178369,Adventure,Children,Drama,
51327,178371,Drama,,,
51328,178373,Comedy,Drama,,
51329,178375,Comedy,Crime,,
51330,178377,Documentary,,,
51331,178379,Thriller,,,
51332,178383,Comedy,,,
51333,178385,(no genres listed),,,
51334,178387,Action,Drama,Romance,Western
51335,178391,Adventure,Children,Documentary,Drama
51336,178393,Comedy,,,
51337,178395,Comedy,Crime,,
51338,178397,Action,Drama,,
51339,178401,Drama,,,
51340,178403,(no genres listed),,,
51341,178407,Horror,,,
51342,178409,Adventure,Drama,Romance,
51343,178411,Crime,,,
51344,178413,Drama,,,
51345,178415,Documentary,,,
51346,178417,Comedy,Drama,,
51347,178419,(no genres listed),,,
51348,178421,Documentary,,,
51349,178423,Documentary,,,
51350,178425,(no genres listed),,,
51351,178429,(no genres listed),,,
51352,178437,Comedy,Drama,,
51353,178439,Comedy,Drama,,
51354,178447,Horror,Thriller,,
51355,178451,Drama,Romance,,
51356,178453,(no genres listed),,,
51357,178459,Comedy,,,
51358,178461,(no genres listed),,,
51359,178465,Horror,,,
51360,178467,Documentary,,,
51361,178469,Drama,Horror,,
51362,178471,Comedy,Drama,,
51363,178473,Documentary,,,
51364,178475,Drama,,,
51365,178477,Drama,,,
51366,178479,Horror,Sci-Fi,Thriller,
51367,178481,Drama,Mystery,,
51368,178483,Drama,,,
51369,178485,Comedy,,,
51370,178487,Drama,,,
51371,178489,Action,Drama,Romance,
51372,178491,Drama,,,
51373,178493,(no genres listed),,,
51374,178495,(no genres listed),,,
51375,178497,Comedy,Drama,,
51376,178499,Drama,,,
51377,178501,Drama,,,
51378,178503,Drama,,,
51379,178505,Drama,,,
51380,178507,Horror,,,
51381,178509,Drama,,,
51382,178511,Comedy,Drama,,
51383,178513,Action,Drama,Thriller,
51384,178517,Action,Drama,Thriller,
51385,178519,Drama,Thriller,,
51386,178521,Horror,,,
51387,178523,Crime,Drama,Mystery,
51388,178525,Drama,,,
51389,178527,Action,,,
51390,178529,Drama,Fantasy,Sci-Fi,
51391,178531,Drama,,,
51392,178533,Drama,,,
51393,178535,Documentary,,,
51394,178537,Comedy,Romance,,
51395,178539,Drama,,,
51396,178541,Drama,,,
51397,178543,Drama,,,
51398,178545,Drama,Romance,,
51399,178547,Crime,Drama,Thriller,
51400,178549,(no genres listed),,,
51401,178551,Drama,,,
51402,178553,Action,Drama,Thriller,
51403,178555,(no genres listed),,,
51404,178557,Action,Adventure,Thriller,
51405,178559,Crime,Drama,Romance,
51406,178561,Drama,,,
51407,178563,Drama,Romance,,
51408,178565,Drama,,,
51409,178567,(no genres listed),,,
51410,178569,Action,Thriller,,
51411,178571,Comedy,,,
51412,178573,Comedy,,,
51413,178575,Drama,,,
51414,178577,Documentary,,,
51415,178579,Documentary,,,
51416,178581,Action,Adventure,Sci-Fi,Thriller
51417,178583,Drama,Romance,,
51418,178585,Comedy,,,
51419,178587,Drama,,,
51420,178589,Documentary,,,
51421,178591,Documentary,,,
51422,178593,Documentary,,,
51423,178595,Comedy,Drama,,
51424,178597,Drama,Romance,,
51425,178599,Drama,Fantasy,Thriller,
51426,178603,Comedy,Romance,,
51427,178605,Comedy,Drama,,
51428,178607,Comedy,,,
51429,178609,Drama,,,
51430,178611,Drama,,,
51431,178613,Comedy,,,
51432,178615,Comedy,Drama,Romance,
51433,178617,(no genres listed),,,
51434,178619,(no genres listed),,,
51435,178621,(no genres listed),,,
51436,178623,Drama,,,
51437,178625,Drama,,,
51438,178627,Drama,,,
51439,178629,Comedy,Drama,,
51440,178631,(no genres listed),,,
51441,178633,Drama,War,,
51442,178635,Children,Fantasy,,
51443,178637,Comedy,Horror,,
51444,178639,Action,,,
51445,178641,(no genres listed),,,
51446,178643,Drama,Mystery,,
51447,178645,Documentary,,,
51448,178647,Mystery,,,
51449,178649,Comedy,Romance,,
51450,178651,Action,Sci-Fi,,
51451,178653,Drama,,,
51452,178655,Action,Thriller,,
51453,178657,Documentary,,,
51454,178659,Drama,,,
51455,178663,Documentary,,,
51456,178665,Comedy,,,
51457,178667,Horror,Thriller,,
51458,178669,Comedy,Drama,,
51459,178671,Horror,Thriller,,
51460,178673,Comedy,,,
51461,178675,Action,Horror,Thriller,
51462,178679,Drama,War,,
51463,178681,Adventure,Children,Comedy,
51464,178683,Animation,Fantasy,,
51465,178685,Comedy,,,
51466,178687,Action,Drama,,
51467,178693,Documentary,,,
51468,178699,Drama,,,
51469,178701,(no genres listed),,,
51470,178703,Documentary,Drama,,
51471,178705,Comedy,Drama,,
51472,178707,Comedy,Mystery,,
51473,178709,Documentary,,,
51474,178711,Drama,,,
51475,178713,Comedy,,,
51476,178715,Comedy,Sci-Fi,,
51477,178717,Comedy,,,
51478,178719,Action,Crime,Drama,
51479,178721,Action,Adventure,Documentary,
51480,178723,Horror,Mystery,Thriller,
51481,178725,(no genres listed),,,
51482,178727,Drama,,,
51483,178729,Action,Adventure,Animation,
51484,178731,Sci-Fi,,,
51485,178733,(no genres listed),,,
51486,178735,(no genres listed),,,
51487,178737,Comedy,,,
51488,178739,(no genres listed),,,
51489,178741,Comedy,Drama,,
51490,178743,Drama,Mystery,Thriller,
51491,178745,Action,Drama,,
51492,178747,Comedy,,,
51493,178749,Comedy,Drama,,
51494,178751,Horror,Thriller,,
51495,178753,Comedy,,,
51496,178755,Comedy,Drama,Thriller,
51497,178757,Drama,,,
51498,178759,Drama,Sci-Fi,Thriller,
51499,178763,Action,Drama,Thriller,
51500,178765,Action,Thriller,,
51501,178767,Action,Crime,Drama,Mystery
51502,178769,Comedy,War,,
51503,178771,Comedy,Crime,,
51504,178773,Action,Comedy,Drama,
51505,178775,Comedy,,,
51506,178777,Drama,War,,
51507,178779,Comedy,Crime,,
51508,178781,(no genres listed),,,
51509,178783,Children,Comedy,,
51510,178785,Comedy,,,
51511,178787,Comedy,Drama,,
51512,178789,Comedy,,,
51513,178791,Comedy,,,
51514,178793,Comedy,,,
51515,178795,Comedy,,,
51516,178797,Comedy,,,
51517,178799,Comedy,,,
51518,178801,Comedy,,,
51519,178803,Comedy,,,
51520,178805,Drama,Romance,,
51521,178807,Action,Horror,Thriller,
51522,178811,Comedy,Drama,,
51523,178813,Comedy,Drama,,
51524,178815,Romance,,,
51525,178817,Fantasy,Horror,Sci-Fi,
51526,178819,(no genres listed),,,
51527,178821,(no genres listed),,,
51528,178823,Crime,Drama,,
51529,178825,Comedy,,,
51530,178827,Adventure,Animation,Children,Comedy
51531,178829,Comedy,Drama,,
51532,178831,Comedy,Drama,War,Western
51533,178833,Drama,Mystery,Thriller,
51534,178835,Action,Drama,,
51535,178837,Documentary,,,
51536,178839,Mystery,,,
51537,178841,Adventure,,,
51538,178843,Documentary,,,
51539,178845,Documentary,,,
51540,178847,Drama,,,
51541,178849,Drama,Horror,,
51542,178851,Action,Crime,Sci-Fi,
51543,178853,(no genres listed),,,
51544,178855,Drama,,,
51545,178857,Horror,,,
51546,178859,Horror,Mystery,Romance,
51547,178861,Drama,Romance,Thriller,
51548,178863,Crime,Drama,Thriller,
51549,178865,Action,Adventure,Crime,Drama
51550,178867,Documentary,,,
51551,178869,(no genres listed),,,
51552,178873,Thriller,,,
51553,178877,Drama,Romance,,
51554,178879,Comedy,,,
51555,178881,Comedy,Romance,,
51556,178883,Comedy,Fantasy,,
51557,178885,Drama,,,
51558,178887,Drama,,,
51559,178889,Drama,,,
51560,178891,Comedy,Fantasy,,
51561,178893,Documentary,,,
51562,178895,Drama,Mystery,Thriller,
51563,178897,Drama,,,
51564,178899,Documentary,,,
51565,178901,Drama,,,
51566,178903,Drama,,,
51567,178905,Comedy,Drama,,
51568,178907,Action,Animation,Sci-Fi,
51569,178909,Documentary,,,
51570,178911,Animation,Comedy,,
51571,178913,Comedy,,,
51572,178915,Action,,,
51573,178917,Action,,,
51574,178919,Drama,Romance,,
51575,178921,(no genres listed),,,
51576,178923,(no genres listed),,,
51577,178925,Crime,Drama,,
51578,178927,Documentary,,,
51579,178929,Comedy,Drama,,
51580,178931,Drama,,,
51581,178933,Comedy,Drama,,
51582,178935,Comedy,Drama,,
51583,178937,Drama,Romance,War,
51584,178939,Drama,,,
51585,178941,Action,Adventure,Comedy,Mystery
51586,178943,Action,Thriller,,
51587,178945,Horror,,,
51588,178947,Mystery,,,
51589,178949,Horror,,,
51590,178951,Drama,,,
51591,178953,(no genres listed),,,
51592,178955,Comedy,,,
51593,178957,Comedy,Horror,,
51594,178959,Comedy,Fantasy,Horror,
51595,178961,(no genres listed),,,
51596,178963,Horror,Mystery,Thriller,
51597,178965,Horror,Thriller,,
51598,178967,Animation,Children,,
51599,178969,Action,,,
51600,178971,Horror,,,
51601,178973,Comedy,Horror,,
51602,178975,Horror,,,
51603,178977,Comedy,Horror,,
51604,178979,Drama,Fantasy,Horror,Thriller
51605,178981,Horror,Mystery,,
51606,178983,(no genres listed),,,
51607,178985,Action,Horror,,
51608,178987,Horror,,,
51609,178989,Horror,,,
51610,178991,Drama,Mystery,,
51611,178993,Drama,,,
51612,178995,Documentary,,,
51613,178997,Animation,,,
51614,178999,Comedy,Drama,,
51615,179001,Documentary,,,
51616,179003,Drama,,,
51617,179005,Drama,Romance,,
51618,179007,Comedy,,,
51619,179009,Drama,Horror,Thriller,
51620,179011,Horror,Thriller,,
51621,179013,Drama,Horror,Thriller,
51622,179015,Crime,Drama,,
51623,179017,Drama,Romance,,
51624,179019,Thriller,,,
51625,179021,Horror,,,
51626,179023,Drama,Thriller,,
51627,179025,Drama,,,
51628,179027,Drama,,,
51629,179029,Drama,,,
51630,179031,Comedy,Drama,,
51631,179033,Comedy,Romance,,
51632,179035,Action,Drama,Thriller,
51633,179037,Drama,Sci-Fi,Thriller,
51634,179039,Action,Drama,,
51635,179041,Comedy,,,
51636,179043,(no genres listed),,,
51637,179045,Action,Crime,Mystery,Romance
51638,179047,Documentary,,,
51639,179049,Drama,,,
51640,179051,Drama,War,,
51641,179053,Sci-Fi,Thriller,,
51642,179055,Sci-Fi,Thriller,,
51643,179059,Drama,,,
51644,179061,Drama,Sci-Fi,,
51645,179063,Drama,,,
51646,179065,Drama,,,
51647,179067,Action,,,
51648,179069,Comedy,Drama,,
51649,179073,Comedy,,,
51650,179075,Action,Drama,,
51651,179077,Action,Crime,Drama,Thriller
51652,179079,Comedy,Drama,,
51653,179081,Comedy,,,
51654,179083,Children,,,
51655,179085,Horror,,,
51656,179087,Documentary,,,
51657,179089,Action,Horror,Thriller,
51658,179091,Drama,,,
51659,179093,Children,Drama,,
51660,179095,Crime,Thriller,,
51661,179097,Drama,,,
51662,179099,Action,Thriller,,
51663,179101,Horror,,,
51664,179103,Documentary,,,
51665,179105,Drama,,,
51666,179107,Animation,Children,,
51667,179109,Drama,,,
51668,179111,(no genres listed),,,
51669,179113,Children,Drama,,
51670,179115,(no genres listed),,,
51671,179117,(no genres listed),,,
51672,179119,Comedy,,,
51673,179121,Action,Thriller,,
