;title;genres;user
702;Dead Man (1995);Drama|Mystery|Western;211767
0;Magic Flute, The (Trollflöjten) (1975);Comedy|Fantasy|Musical|Romance;211837
1;That Lady in Ermine (1948);Comedy|Fantasy|Musical|Romance;211837
2;Lovestruck: The Musical (2013);Comedy|Fantasy|Musical|Romance;211837
3;Princess Raccoon (Operetta tanuki goten) (2005);Comedy|Fantasy|Musical|Romance;211837
4;Aladin (2009);Comedy|Fantasy|Musical|Romance;211837
5;Annie Get Your Gun (1950);Comedy|Musical|Romance|Western;211837
2915;Princess Mononoke (Mononoke-hime) (1997);Action|Adventure|Animation|Drama|Fantasy;211837
9758;Howl's Moving Castle (Hauru no ugoku shiro) (2004);Adventure|Animation|Fantasy|Romance;211837
1237;Groundhog Day (1993);Comedy|Fantasy|Romance;211837
25995;Mei and the Kittenbus (2002);Animation|Fantasy;211837
0;8 Women (2002);Comedy|Crime|Musical|Mystery;211879
1;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;211879
2;Jungle Book, The (1967);Animation|Children|Comedy|Musical;211879
3;Three Little Pigs (1933);Animation|Children|Comedy|Musical;211879
4;Garfield Christmas Special, A (1987);Animation|Children|Comedy|Musical;211879
5;Steamboat Willie (1928);Animation|Children|Comedy|Musical;211879
23262;Interstellar (2014);Sci-Fi|IMAX;211879
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;211879
523;Schindler's List (1993);Drama|War;211879
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;211879
0;Tetsuo, the Ironman (Tetsuo) (1988);Action|Horror|Sci-Fi|Thriller;212062
1;Lawnmower Man, The (1992);Action|Horror|Sci-Fi|Thriller;212062
2;Resident Evil (2002);Action|Horror|Sci-Fi|Thriller;212062
3;The Hunt (2006);Action|Horror|Sci-Fi|Thriller;212062
4;Hollow Man II (2006);Action|Horror|Sci-Fi|Thriller;212062
5;Anaconda: The Offspring (2008);Action|Horror|Sci-Fi|Thriller;212062
1645;Good Will Hunting (1997);Drama|Romance;212062
213;Before Sunrise (1995);Drama|Romance;212062
7955;Before Sunset (2004);Drama|Romance;212062
1596;Gattaca (1997);Drama|Sci-Fi|Thriller;212062
0;Orchestra Wives (1942);Musical;212101
1;Moonwalker (1988);Musical;212101
2;ABBA: The Movie (1977);Musical;212101
3;Flamenco (de Carlos Saura) (1995);Musical;212101
4;Silence Before Bach, The (Die Stille vor Bach) (2007) ;Musical;212101
5;Toast of New Orleans, The (1950);Musical;212101
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;212101
2245;American History X (1998);Crime|Drama;212101
31;Twelve Monkeys (a.k.a. 12 Monkeys) (1995);Mystery|Sci-Fi|Thriller;212101
1480;Fifth Element, The (1997);Action|Adventure|Comedy|Sci-Fi;212101
0;Dead Time: Kala (2007);Crime|Fantasy|Film-Noir|Thriller;212144
1;Nightmare Detective (2006);Crime|Fantasy|Horror|Thriller;212144
2;Tokyo The Last Megalopolis (1988);Animation|Fantasy|Horror|Thriller;212144
3;Rock & Rule (1983);Animation|Fantasy|Musical|Sci-Fi;212144
4;Phantom of the Paradise (1974);Comedy|Fantasy|Horror|Musical|Thriller;212144
5;Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003);Adventure|Animation|Fantasy|Musical|Sci-Fi;212144
22245;Wind with the Gone (El viento se llevó lo qué) (1998);Comedy|Drama;212144
621;Primal Fear (1996);Crime|Drama|Mystery|Thriller;212144
20581;Act in Question, The (Acto en cuestión, El) (1993);Drama;212144
12049;Tell No One (Ne le dis à personne) (2006);Crime|Drama|Mystery|Thriller;212144
0;Blues in the Night (1941);Drama|Film-Noir|Musical;212160
1;Night Has a Thousand Eyes (1948);Drama|Film-Noir;212160
2;House of Strangers (1949);Drama|Film-Noir;212160
3;Raw Deal (1948);Film-Noir;212160
4;Moonrise (1948);Drama|Film-Noir;212160
5;Lonelyhearts (1958);Drama|Film-Noir;212160
523;Schindler's List (1993);Drama|War;212160
352;Forrest Gump (1994);Comedy|Drama|Romance|War;212160
3061;Green Mile, The (1999);Crime|Drama;212160
1945;Saving Private Ryan (1998);Action|Drama|War;212160
0;Rogues' Regiment (1948);Action|Adventure|Film-Noir|Thriller|War;212173
1;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;212173
2;Shopping (1994);Action|Thriller;212173
3;Nick of Time (1995);Action|Thriller;212173
4;Guardian Angel (1994);Action|Drama|Thriller;212173
5;Dark City (1998);Adventure|Film-Noir|Sci-Fi|Thriller;212173
1645;Good Will Hunting (1997);Drama|Romance;212173
11386;Departed, The (2006);Crime|Drama|Thriller;212173
523;Schindler's List (1993);Drama|War;212173
352;Forrest Gump (1994);Comedy|Drama|Romance|War;212173
0;8 Women (2002);Comedy|Crime|Musical|Mystery;212203
1;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;212203
2;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;212203
3;Vice (2008);Crime|Film-Noir|Mystery|Thriller;212203
4;Lured (1947);Crime|Film-Noir|Mystery|Thriller;212203
5;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;212203
315;Shawshank Redemption, The (1994);Crime|Drama;212203
2874;Fight Club (1999);Action|Crime|Drama|Thriller;212203
23262;Interstellar (2014);Sci-Fi|IMAX;212203
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;212203
0;Kansas City (1996);Crime|Drama|Musical|Thriller;212256
1;Heavy Metal in Baghdad (2007);Documentary|Musical|War;212256
2;Pocahontas (1995);Animation|Children|Drama|Musical|Romance;212256
3;Paradise Now (2005);Crime|Drama|Thriller|War;212256
4;The Message (2009);Crime|Drama|Thriller|War;212256
5;Manchurian Candidate, The (1962);Crime|Thriller|War;212256
23262;Interstellar (2014);Sci-Fi|IMAX;212256
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;212256
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;212256
352;Forrest Gump (1994);Comedy|Drama|Romance|War;212256
0;Mary Reilly (1996);Drama|Horror|Thriller;212343
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;212343
2;Robo Vampire (1988);Action|Crime|Horror|Thriller;212343
3;VANish (2015);Action|Crime|Horror|Thriller;212343
4;Maniac Cop (1988);Action|Crime|Horror|Thriller;212343
5;Carnage Park (2016);Action|Crime|Horror|Thriller;212343
315;Shawshank Redemption, The (1994);Crime|Drama;212343
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;212343
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;212343
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;212343
0;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;212355
1;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;212355
2;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;212355
3;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;212355
4;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;212355
5;Lured (1947);Crime|Film-Noir|Mystery|Thriller;212355
2874;Fight Club (1999);Action|Crime|Drama|Thriller;212355
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;212355
13691;Inglourious Basterds (2009);Action|Drama|War;212355
1625;Truman Show, The (1998);Comedy|Drama|Sci-Fi;212355
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;212376
1;The Man with Nine Lives (1940);Horror|Mystery|Sci-Fi|Thriller;212376
2;The Caller (1987);Horror|Mystery|Sci-Fi|Thriller;212376
3;Beyond Loch Ness (Loch Ness Terror) (2008);Horror|Mystery|Sci-Fi|Thriller;212376
4;H-Man, The (Bijo to Ekitainingen) (1958);Horror|Mystery|Sci-Fi|Thriller;212376
5;Island of the Burning Damned (Night of the Big Heat) (1967);Horror|Mystery|Sci-Fi|Thriller;212376
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;212376
23262;Interstellar (2014);Sci-Fi|IMAX;212376
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;212376
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;212376
0;The Brides of Fu Manchu (1966);Action|Crime|Horror|Sci-Fi;212417
1;Ghost Warrior (1986);Action|Crime|Horror|Sci-Fi;212417
2;Grindhouse (2007);Action|Crime|Horror|Sci-Fi|Thriller;212417
3;Ticked-Off Trannies with Knives (2010);Action|Comedy|Crime|Horror|Thriller;212417
4;Game Night (2018);Action|Comedy|Crime|Horror;212417
5;Dracula: Dead and Loving It (1995);Comedy|Horror;212417
315;Shawshank Redemption, The (1994);Crime|Drama;212417
352;Forrest Gump (1994);Comedy|Drama|Romance|War;212417
3061;Green Mile, The (1999);Crime|Drama;212417
19386;Geri's Game (1997);Animation|Children;212417
0;Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003);Adventure|Animation|Fantasy|Musical|Sci-Fi;212502
1;Return of the King, The (1980);Adventure|Animation|Fantasy|Musical;212502
2;Tales of Hoffmann, The (1951);Adventure|Fantasy|Musical|Romance;212502
3;Were the World Mine (2008);Adventure|Fantasy|Musical|Romance;212502
4;New Adventures of Pippi Longstocking, The (1988);Adventure|Children|Fantasy|Musical;212502
5;Wizard of Oz, The (1939);Adventure|Children|Fantasy|Musical;212502
23262;Interstellar (2014);Sci-Fi|IMAX;212502
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;212502
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;212502
4133;Memento (2000);Mystery|Thriller;212502
0;The Life and Mind of Mark DeFriest (2014);Animation|Crime|Documentary|Drama;212554
1;Last Day of Freedom (2015);Animation|Crime|Documentary;212554
2;8 Women (2002);Comedy|Crime|Musical|Mystery;212554
3;Eden of the East the Movie II: Paradise Lost (Higashi no Eden Gekijôban II: Paradise Lost) (2010);Animation|Crime|Mystery|Sci-Fi|Thriller;212554
4;Bugsy Malone (1976);Children|Comedy|Crime|Musical;212554
5;Rock-A-Doodle (1991);Adventure|Animation|Children|Musical;212554
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;212554
1645;Good Will Hunting (1997);Drama|Romance;212554
2245;American History X (1998);Crime|Drama;212554
2773;American Beauty (1999);Drama|Romance;212554
0;Krrish (2006);Adventure|Musical|Romance|Sci-Fi;212607
1;Blues in the Night (1941);Drama|Film-Noir|Musical;212607
2;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;212607
3;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;212607
4;History of Future Folk, The (2012);Adventure|Comedy|Musical|Sci-Fi;212607
5;Million Dollar Mermaid (1952);Drama|Musical;212607
315;Shawshank Redemption, The (1994);Crime|Drama;212607
352;Forrest Gump (1994);Comedy|Drama|Romance|War;212607
3061;Green Mile, The (1999);Crime|Drama;212607
4900;Beautiful Mind, A (2001);Drama|Romance;212607
0;S. Darko (S. Darko: A Donnie Darko Tale) (2009);Crime|Mystery|Sci-Fi|Thriller;212610
1;Lured (1947);Crime|Film-Noir|Mystery|Thriller;212610
2;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;212610
3;Vice (2008);Crime|Film-Noir|Mystery|Thriller;212610
4;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;212610
5;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;212610
23262;Interstellar (2014);Sci-Fi|IMAX;212610
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;212610
11386;Departed, The (2006);Crime|Drama|Thriller;212610
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;212610
0;Moonwalker (1988);Musical;212645
1;Flamenco (de Carlos Saura) (1995);Musical;212645
2;Hollywood Revue of 1929, The (1929);Musical;212645
3;Runaways, The (2010);Drama|Musical;212645
4;Broadway Melody, The (1929);Musical;212645
5;Great Ziegfeld, The (1936);Drama|Musical;212645
35093;Some Voices (2000);Comedy|Drama;212645
213;Before Sunrise (1995);Drama|Romance;212645
7955;Before Sunset (2004);Drama|Romance;212645
1596;Gattaca (1997);Drama|Sci-Fi|Thriller;212645
0;Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996);Comedy|Horror|Musical|Western;212675
1;Battlefield Baseball (Jigoku kôshien) (2003);Action|Horror|Musical;212675
2;Gallowwalkers (2012);Action|Horror|Sci-Fi|Western;212675
3;Guardian Angel (1994);Action|Drama|Thriller;212675
4;Nick of Time (1995);Action|Thriller;212675
5;Shopping (1994);Action|Thriller;212675
2487;Matrix, The (1999);Action|Sci-Fi|Thriller;212675
583;Terminator 2: Judgment Day (1991);Action|Sci-Fi;212675
1596;Gattaca (1997);Drama|Sci-Fi|Thriller;212675
5804;Adaptation (2002);Comedy|Drama|Romance;212675
0;Bright Lights (Adventures in Africa) (1930);Drama|Musical;212781
1;Fiesta (1947);Musical;212781
2;Welcome to L.A. (1976);Drama|Musical;212781
3;Sincerely Yours (1955);Drama|Musical;212781
4;Notorious (2009);Drama|Musical;212781
5;For Love or Country: The Arturo Sandoval Story (2000);Drama|Musical;212781
23262;Interstellar (2014);Sci-Fi|IMAX;212781
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;212781
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;212781
4133;Memento (2000);Mystery|Thriller;212781
0;Merry Widow, The (1952);Musical;212823
1;Nob Hill (1945);Drama|Musical;212823
2;Jolson Sings Again (1949);Musical;212823
3;Tonight and Every Night (1945);Musical;212823
4;Mother Wore Tights (1947);Musical;212823
5;Pigskin Parade (1936);Musical;212823
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;212823
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;212823
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;212823
13729;Star Trek (2009);Action|Adventure|Sci-Fi|IMAX;212823
0;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;212873
1;Constantine (2005);Action|Fantasy|Horror|Thriller;212873
2;Underworld: Rise of the Lycans (2009);Action|Fantasy|Horror|Thriller;212873
3;Legion (2010);Action|Fantasy|Horror|Thriller;212873
4;The Prophecy: Uprising (2005);Action|Fantasy|Horror|Thriller;212873
5;Abraham Lincoln: Vampire Hunter (2012);Action|Fantasy|Horror|Thriller;212873
765;Trainspotting (1996);Comedy|Crime|Drama;212873
12356;There Will Be Blood (2007);Drama|Western;212873
1427;Lost Highway (1997);Crime|Drama|Fantasy|Film-Noir|Mystery|Romance;212873
3074;Magnolia (1999);Drama;212873
0;Painless (Insensibles) (2012) ;Fantasy|Horror|Mystery|War;212912
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;212912
2;Rise: Blood Hunter (2007);Action|Horror|Mystery|Thriller;212912
3;The Final Storm (2010);Action|Horror|Mystery|Thriller;212912
4;7500 (2014);Action|Horror|Mystery|Thriller;212912
5;Invisible Ghost (1941);Action|Horror|Mystery|Thriller;212912
2874;Fight Club (1999);Action|Crime|Drama|Thriller;212912
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;212912
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;212912
2773;American Beauty (1999);Drama|Romance;212912
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;212929
1;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;212929
2;Dhoom (2004);Action|Crime|Musical|Romance;212929
3;Battlefield Baseball (Jigoku kôshien) (2003);Action|Horror|Musical;212929
4;Straight from the Barrio (Talento de barrio) (2008) ;Action|Crime|Drama|Musical;212929
5;Don (2006);Action|Crime|Musical;212929
352;Forrest Gump (1994);Comedy|Drama|Romance|War;212929
3061;Green Mile, The (1999);Crime|Drama;212929
1945;Saving Private Ryan (1998);Action|Drama|War;212929
2418;Office Space (1999);Comedy|Crime;212929
0;Renaissance (2006);Action|Animation|Film-Noir|Sci-Fi|Thriller;213003
1;Mermaids (2003);Action|Crime|Fantasy|Romance;213003
2;Braveheart (1995);Action|Drama|War;213003
3;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;213003
4;Fallen Angel (1945);Crime|Film-Noir|Mystery|Romance;213003
5;I Wake Up Screaming (1941);Crime|Film-Noir|Mystery|Romance|Thriller;213003
315;Shawshank Redemption, The (1994);Crime|Drama;213003
2874;Fight Club (1999);Action|Crime|Drama|Thriller;213003
1645;Good Will Hunting (1997);Drama|Romance;213003
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;213003
0;Phantom of the Opera (1943);Horror|Musical|Thriller;213019
1;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;213019
2;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;213019
3;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;213019
4;Objective, The (2008);Horror|Sci-Fi|Thriller|War;213019
5;The Man with Nine Lives (1940);Horror|Mystery|Sci-Fi|Thriller;213019
2487;Matrix, The (1999);Action|Sci-Fi|Thriller;213019
2245;American History X (1998);Crime|Drama;213019
352;Forrest Gump (1994);Comedy|Drama|Romance|War;213019
3061;Green Mile, The (1999);Crime|Drama;213019
0;Objective, The (2008);Horror|Sci-Fi|Thriller|War;213025
1;Exterminator, The (1980);Action|Crime|Thriller|War;213025
2;Soldiers Of The Damned (2015);Action|Horror|Thriller|War;213025
3;Crimson Tide (1995);Drama|Thriller|War;213025
4;Ghost Recon: Alpha (2012);Action|Sci-Fi|Thriller|War;213025
5;Nemuritorii (1974);Action|Adventure|Thriller|War;213025
30778;The Good Old Boys (1995);Adventure|Western;213025
12246;No Country for Old Men (2007);Crime|Drama;213025
8191;Shaun of the Dead (2004);Comedy|Horror;213025
11688;Hot Fuzz (2007);Action|Comedy|Crime|Mystery;213025
0;Kansas City (1996);Crime|Drama|Musical|Thriller;213028
1;XIII: The Conspiracy (2008);Action|Crime|Mystery|Thriller;213028
2;Overheard 3 (2014);Action|Crime|Mystery|Thriller;213028
3;Snake Eyes (1998);Action|Crime|Mystery|Thriller;213028
4;Baby (2015);Action|Crime|Mystery|Thriller;213028
5;Sherlock Holmes (2009);Action|Crime|Mystery|Thriller;213028
1645;Good Will Hunting (1997);Drama|Romance;213028
523;Schindler's List (1993);Drama|War;213028
352;Forrest Gump (1994);Comedy|Drama|Romance|War;213028
3061;Green Mile, The (1999);Crime|Drama;213028
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;213081
1;Jumanji (1995);Adventure|Children|Fantasy;213081
2;Grumpier Old Men (1995);Comedy|Romance;213081
3;Waiting to Exhale (1995);Comedy|Drama|Romance;213081
4;Father of the Bride Part II (1995);Comedy;213081
5;Heat (1995);Action|Crime|Thriller;213081
23262;Interstellar (2014);Sci-Fi|IMAX;213081
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;213081
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;213081
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;213081
0;Beneath Loch Ness (2002);Action|Horror|Mystery|Sci-Fi|Thriller;213163
1;Shaft, The (a.k.a. Down) (2001);Action|Horror|Mystery|Sci-Fi;213163
2;Galaxy of Terror (Quest) (1981);Action|Horror|Mystery|Sci-Fi;213163
3;The Asylum (2016);Action|Horror|Mystery|Sci-Fi|Thriller;213163
4;Biohazardous (2001);Action|Horror|Mystery|Sci-Fi;213163
5;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;213163
4142;Amores Perros (Love's a Bitch) (2000);Drama|Thriller;213163
7212;Good bye, Lenin! (2003);Comedy|Drama;213163
6761;Mystic River (2003);Crime|Drama|Mystery;213163
11900;Once (2006);Drama|Musical|Romance;213163
0;Mary Reilly (1996);Drama|Horror|Thriller;213338
1;Shopping (1994);Action|Thriller;213338
2;Nick of Time (1995);Action|Thriller;213338
3;Guardian Angel (1994);Action|Drama|Thriller;213338
4;Mariachi, El (1992);Action|Crime|Thriller|Western;213338
5;Slightly Scarlet (1956);Action|Crime|Documentary|Thriller;213338
315;Shawshank Redemption, The (1994);Crime|Drama;213338
2874;Fight Club (1999);Action|Crime|Drama|Thriller;213338
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;213338
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;213338
0;Cinderella (1997);Children|Fantasy|Musical|Romance;213344
1;Rusalochka (The Little Mermaid) (1976);Children|Fantasy|Musical|Romance;213344
2;Another Cinderella Story (2008);Children|Comedy|Musical|Romance;213344
3;Music Man, The (1962);Children|Comedy|Musical|Romance;213344
4;The Nutcracker in 3D (2009);Action|Children|Fantasy|Musical;213344
5;Bugsy Malone (1976);Children|Comedy|Crime|Musical;213344
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;213344
11386;Departed, The (2006);Crime|Drama|Thriller;213344
523;Schindler's List (1993);Drama|War;213344
1945;Saving Private Ryan (1998);Action|Drama|War;213344
0;Robo Vampire (1988);Action|Crime|Horror|Thriller;213358
1;VANish (2015);Action|Crime|Horror|Thriller;213358
2;Maniac Cop (1988);Action|Crime|Horror|Thriller;213358
3;Red State (2011);Action|Crime|Horror|Thriller;213358
4;Carnage Park (2016);Action|Crime|Horror|Thriller;213358
5;Cold & Dark (2005);Action|Crime|Horror|Thriller;213358
315;Shawshank Redemption, The (1994);Crime|Drama;213358
3061;Green Mile, The (1999);Crime|Drama;213358
4783;Donnie Darko (2001);Drama|Mystery|Sci-Fi|Thriller;213358
11207;Pursuit of Happyness, The (2006);Drama;213358
0;Phantom of the Opera (1943);Horror|Musical|Thriller;213397
1;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;213397
2;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;213397
3;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;213397
4;Charlie Chan at the Opera (1936);Comedy|Musical|Mystery|Thriller;213397
5;Psych-Out (1968);Drama|Musical|Thriller;213397
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;213397
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;213397
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;213397
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;213397
0;Carnage Park (2016);Action|Crime|Horror|Thriller;213402
1;Red State (2011);Action|Crime|Horror|Thriller;213402
2;Cold & Dark (2005);Action|Crime|Horror|Thriller;213402
3;Robo Vampire (1988);Action|Crime|Horror|Thriller;213402
4;VANish (2015);Action|Crime|Horror|Thriller;213402
5;Maniac Cop (1988);Action|Crime|Horror|Thriller;213402
315;Shawshank Redemption, The (1994);Crime|Drama;213402
23262;Interstellar (2014);Sci-Fi|IMAX;213402
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;213402
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;213402
0;Tommy (1975);Musical;213488
1;Mambo Kings, The (1992);Drama|Musical;213488
2;Mo' Better Blues (1990);Drama|Musical;213488
3;Amor brujo, El (Love Bewitched, A) (1986);Drama|Musical;213488
4;Madame Butterfly (1995);Musical;213488
5;Copying Beethoven (2006);Drama|Musical;213488
315;Shawshank Redemption, The (1994);Crime|Drama;213488
23262;Interstellar (2014);Sci-Fi|IMAX;213488
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;213488
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;213488
0;Vamps (2017);Action|Fantasy|Horror|Thriller;213563
1;Underworld: Rise of the Lycans (2009);Action|Fantasy|Horror|Thriller;213563
2;Day Watch (Dnevnoy dozor) (2006);Action|Fantasy|Horror|Thriller;213563
3;Blade: Trinity (2004);Action|Fantasy|Horror|Thriller;213563
4;Avenged (2013);Action|Fantasy|Horror|Thriller;213563
5;Legion (2010);Action|Fantasy|Horror|Thriller;213563
2915;Princess Mononoke (Mononoke-hime) (1997);Action|Adventure|Animation|Drama|Fantasy;213563
11386;Departed, The (2006);Crime|Drama|Thriller;213563
9758;Howl's Moving Castle (Hauru no ugoku shiro) (2004);Adventure|Animation|Fantasy|Romance;213563
15;Casino (1995);Crime|Drama;213563
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;213619
1;Jumanji (1995);Adventure|Children|Fantasy;213619
2;Grumpier Old Men (1995);Comedy|Romance;213619
3;Waiting to Exhale (1995);Comedy|Drama|Romance;213619
4;Father of the Bride Part II (1995);Comedy;213619
5;Heat (1995);Action|Crime|Thriller;213619
2874;Fight Club (1999);Action|Crime|Drama|Thriller;213619
23262;Interstellar (2014);Sci-Fi|IMAX;213619
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;213619
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;213619
0;Cold & Dark (2005);Action|Crime|Horror|Thriller;213673
1;Robo Vampire (1988);Action|Crime|Horror|Thriller;213673
2;Red State (2011);Action|Crime|Horror|Thriller;213673
3;VANish (2015);Action|Crime|Horror|Thriller;213673
4;Carnage Park (2016);Action|Crime|Horror|Thriller;213673
5;Maniac Cop (1988);Action|Crime|Horror|Thriller;213673
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;213673
1645;Good Will Hunting (1997);Drama|Romance;213673
11386;Departed, The (2006);Crime|Drama|Thriller;213673
2773;American Beauty (1999);Drama|Romance;213673
0;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;213687
1;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;213687
2;Lured (1947);Crime|Film-Noir|Mystery|Thriller;213687
3;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;213687
4;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;213687
5;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;213687
23262;Interstellar (2014);Sci-Fi|IMAX;213687
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;213687
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;213687
4133;Memento (2000);Mystery|Thriller;213687
0;Darkman (1990);Action|Crime|Fantasy|Sci-Fi|Thriller;213692
1;Crow, The (1994);Action|Crime|Fantasy|Thriller;213692
2;Sparks (2013);Action|Fantasy|Mystery|Sci-Fi|Thriller;213692
3;Gargoyle (2004);Action|Fantasy|Horror|Sci-Fi;213692
4;Phantasm II (1988);Action|Fantasy|Horror|Sci-Fi|Thriller;213692
5;I Am a Hero (2016);Action|Fantasy|Horror|Sci-Fi;213692
12782;WALL·E (2008);Adventure|Animation|Children|Romance|Sci-Fi;213692
9010;35 Up (1991);Documentary;213692
2991;42 Up (1998);Documentary;213692
27;Persuasion (1995);Drama|Romance;213692
0;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;213822
1;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;213822
2;The Hunt (2006);Action|Horror|Sci-Fi|Thriller;213822
3;Darkest Hour, The (2011);Action|Horror|Sci-Fi|Thriller;213822
4;Resident Evil: Extinction (2007);Action|Horror|Sci-Fi|Thriller;213822
5;Alien: Covenant (2017);Action|Horror|Sci-Fi|Thriller;213822
2874;Fight Club (1999);Action|Crime|Drama|Thriller;213822
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;213822
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;213822
9488;Old Boy (2003);Mystery|Thriller;213822
0;Pocahontas (1995);Animation|Children|Drama|Musical|Romance;213855
