id,usuario,name,stars,categ
30616, 2143, Bonefish Grill, 4.0, Seafood
55604, 2143, King's Fish House- Henderson, 4.0, Seafood
6268, 2145, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2145, Lobsterman's Restaurant, 4.5, Seafood
30616, 2145, Bonefish Grill, 4.0, Seafood
55604, 2145, King's Fish House- Henderson, 4.0, Seafood
1857, 2146, Dante's Kitchen & Pizza, 4.5, Italian
31129, 2146, The Pizza Caffe, 4.5, Italian
67690, 2146, Bistro Pizza, 4.5, Italian
21965, 2146, Joey's NY Pizza, 4.0, Italian
6268, 2147, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2147, Lobsterman's Restaurant, 4.5, Seafood
30616, 2147, Bonefish Grill, 4.0, Seafood
55604, 2147, King's Fish House- Henderson, 4.0, Seafood
6268, 2148, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2148, Lobsterman's Restaurant, 4.5, Seafood
30616, 2148, Bonefish Grill, 4.0, Seafood
55604, 2148, King's Fish House- Henderson, 4.0, Seafood
6268, 2149, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2149, Lobsterman's Restaurant, 4.5, Seafood
30616, 2149, Bonefish Grill, 4.0, Seafood
55604, 2149, King's Fish House- Henderson, 4.0, Seafood
23820, 2151, Funnel Cake Creations, 5.0, Desserts
29078, 2151, Showboy BakeShop, 4.5, Desserts
58238, 2151, Great Harvest Bread, 4.5, Desserts
50589, 2151, Frost Bite Shaved Ice, 4.5, Desserts
57457, 2152, Straight From Philly Steakout, 4.5, Delis
29017, 2152, Fanny's Bistro & Deli, 4.5, Delis
4823, 2152, Jason's Deli, 4.0, Delis
33372, 2152, Heidi's Brooklyn Deli, 4.0, Delis
6268, 2154, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2154, Lobsterman's Restaurant, 4.5, Seafood
30616, 2154, Bonefish Grill, 4.0, Seafood
55604, 2154, King's Fish House- Henderson, 4.0, Seafood
6268, 2155, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2155, Lobsterman's Restaurant, 4.5, Seafood
30616, 2155, Bonefish Grill, 4.0, Seafood
55604, 2155, King's Fish House- Henderson, 4.0, Seafood
6268, 2156, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2156, Lobsterman's Restaurant, 4.5, Seafood
30616, 2156, Bonefish Grill, 4.0, Seafood
55604, 2156, King's Fish House- Henderson, 4.0, Seafood
6268, 2157, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2157, Lobsterman's Restaurant, 4.5, Seafood
30616, 2157, Bonefish Grill, 4.0, Seafood
55604, 2157, King's Fish House- Henderson, 4.0, Seafood
2530, 2158, The Steakhouse at The Pass, 4.0, Steakhouses
25820, 2158, Marssa, 4.0, Steakhouses
31060, 2158, Ohjah Japanese Steakhouse, 4.0, Steakhouses
33632, 2158, Samurai Japanese Steakhouse & Sushi, 4.0, Steakhouses
27111, 2159, The Chicken Shack, 4.5, ChickenWings
1467, 2159, Wild Grill @ Wildfire Sunset, 4.0, ChickenWings
28763, 2159, The Chicken Shack, 4.0, ChickenWings
5363, 2159, Wingstop, 3.5, ChickenWings
6268, 2160, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2160, Lobsterman's Restaurant, 4.5, Seafood
30616, 2160, Bonefish Grill, 4.0, Seafood
55604, 2160, King's Fish House- Henderson, 4.0, Seafood
53500, 2161, Firelight Barn, 5.0, LocalFlavor
11405, 2161, Rita's Italian Ice, 4.0, LocalFlavor
50146, 2161, Mr. Liquor, 4.0, LocalFlavor
26539, 2161, Cafe Rio, 2.0, LocalFlavor
6268, 2163, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2163, Lobsterman's Restaurant, 4.5, Seafood
30616, 2163, Bonefish Grill, 4.0, Seafood
55604, 2163, King's Fish House- Henderson, 4.0, Seafood
28679, 2167, Fix8 Fitness Cafe, 4.5, American(New)
31992, 2167, Legacy Golf Club Restaurant, 4.5, American(New)
5917, 2167, Sprocket Bar & Restaurant, 4.0, American(New)
59696, 2167, Kitchen Table, 4.0, American(New)
8129, 2168, Ashiana North India Cuisine, 5.0, Indian
6268, 2169, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2169, Lobsterman's Restaurant, 4.5, Seafood
30616, 2169, Bonefish Grill, 4.0, Seafood
55604, 2169, King's Fish House- Henderson, 4.0, Seafood
67252, 2172, BellaLinda Gelato, 4.5, Creperies
6454, 2172, Islander's Grill, 3.5, Creperies
6268, 2173, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2173, Lobsterman's Restaurant, 4.5, Seafood
30616, 2173, Bonefish Grill, 4.0, Seafood
55604, 2173, King's Fish House- Henderson, 4.0, Seafood
4856, 2174, Bok Bok Chicken, 4.0, Mediterranean
16530, 2174, Kabob Oasis, 3.5, Mediterranean
17976, 2174, Santora's, 3.5, Mediterranean
42093, 2178, Fork King, 5.0, AsianFusion
11815, 2178, Teriyaki Madness, 4.0, AsianFusion
53723, 2178, Teriyaki Madness, 4.0, AsianFusion
10465, 2178, Lee's Sandwiches, 3.5, AsianFusion
57457, 2180, Straight From Philly Steakout, 4.5, Delis
29017, 2180, Fanny's Bistro & Deli, 4.5, Delis
4823, 2180, Jason's Deli, 4.0, Delis
33372, 2180, Heidi's Brooklyn Deli, 4.0, Delis
39891, 2181, Able Baker Brewing, 5.0, Breweries
15023, 2181, Lovelady Brewing Company, 4.5, Breweries
43945, 2181, Astronomy Aleworks, 4.5, Breweries
49622, 2181, Joseph James Brewing Company, 4.5, Breweries
56833, 2183, Boss's Slow Smoked BBQ, 4.5, Barbeque
2245, 2183, RibCage, 4.0, Barbeque
3219, 2183, Outlaws Backyard BBQ, 4.0, Barbeque
4800, 2183, Tucky's Smokin BBQ, 4.0, Barbeque
20351, 2184, Pho MaiLan, 4.0, Vietnamese
17687, 2185, Juan's Flaming Fajitas and Cantina, 5.0, Mexican
25454, 2185, Ricos Tacos El Tio, 4.5, Mexican
10924, 2185, Taqueria Guadalajara, 4.5, Mexican
53275, 2185, Santa Rosa Taco Shop, 4.5, Mexican
3803, 2186, Metro Diner, 4.0, Diners
32778, 2186, Hometown Eats, 4.0, Diners
37444, 2186, Mustang Sally's Diner, 4.0, Diners
14214, 2186, Golden Gate Chinese Restaurant, 3.5, Diners
42093, 2187, Fork King, 5.0, AsianFusion
11815, 2187, Teriyaki Madness, 4.0, AsianFusion
53723, 2187, Teriyaki Madness, 4.0, AsianFusion
10465, 2187, Lee's Sandwiches, 3.5, AsianFusion
6268, 2188, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2188, Lobsterman's Restaurant, 4.5, Seafood
30616, 2188, Bonefish Grill, 4.0, Seafood
55604, 2188, King's Fish House- Henderson, 4.0, Seafood
6268, 2189, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2189, Lobsterman's Restaurant, 4.5, Seafood
30616, 2189, Bonefish Grill, 4.0, Seafood
55604, 2189, King's Fish House- Henderson, 4.0, Seafood
6268, 2192, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2192, Lobsterman's Restaurant, 4.5, Seafood
30616, 2192, Bonefish Grill, 4.0, Seafood
55604, 2192, King's Fish House- Henderson, 4.0, Seafood
6268, 2197, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2197, Lobsterman's Restaurant, 4.5, Seafood
30616, 2197, Bonefish Grill, 4.0, Seafood
55604, 2197, King's Fish House- Henderson, 4.0, Seafood
6268, 2198, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2198, Lobsterman's Restaurant, 4.5, Seafood
30616, 2198, Bonefish Grill, 4.0, Seafood
55604, 2198, King's Fish House- Henderson, 4.0, Seafood
6268, 2200, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2200, Lobsterman's Restaurant, 4.5, Seafood
30616, 2200, Bonefish Grill, 4.0, Seafood
55604, 2200, King's Fish House- Henderson, 4.0, Seafood
27076, 2202, Woods Family Sandwiches, 4.5, Bagels
19278, 2202, Brooklyn Bagel Deli, 3.5, Bagels
31598, 2202, Henderson Fresh Bakery, 3.0, Bagels
55012, 2202, Panera Bread, 3.0, Bagels
6268, 2204, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2204, Lobsterman's Restaurant, 4.5, Seafood
30616, 2204, Bonefish Grill, 4.0, Seafood
55604, 2204, King's Fish House- Henderson, 4.0, Seafood
6268, 2206, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2206, Lobsterman's Restaurant, 4.5, Seafood
30616, 2206, Bonefish Grill, 4.0, Seafood
55604, 2206, King's Fish House- Henderson, 4.0, Seafood
27111, 2207, The Chicken Shack, 4.5, ChickenWings
1467, 2207, Wild Grill @ Wildfire Sunset, 4.0, ChickenWings
28763, 2207, The Chicken Shack, 4.0, ChickenWings
5363, 2207, Wingstop, 3.5, ChickenWings
57457, 2208, Straight From Philly Steakout, 4.5, Delis
29017, 2208, Fanny's Bistro & Deli, 4.5, Delis
4823, 2208, Jason's Deli, 4.0, Delis
33372, 2208, Heidi's Brooklyn Deli, 4.0, Delis
36483, 2211, Lucky China, 4.5, Chinese
13095, 2211, Pick Up Stix, 4.5, Chinese
64812, 2211, Rose Garden Chinese Restaurant, 4.0, Chinese
2608, 2211, China Tango, 4.0, Chinese
17687, 2212, Juan's Flaming Fajitas and Cantina, 5.0, Mexican
25454, 2212, Ricos Tacos El Tio, 4.5, Mexican
10924, 2212, Taqueria Guadalajara, 4.5, Mexican
53275, 2212, Santa Rosa Taco Shop, 4.5, Mexican
6268, 2213, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2213, Lobsterman's Restaurant, 4.5, Seafood
30616, 2213, Bonefish Grill, 4.0, Seafood
55604, 2213, King's Fish House- Henderson, 4.0, Seafood
6268, 2215, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2215, Lobsterman's Restaurant, 4.5, Seafood
30616, 2215, Bonefish Grill, 4.0, Seafood
55604, 2215, King's Fish House- Henderson, 4.0, Seafood
1857, 2218, Dante's Kitchen & Pizza, 4.5, Italian
31129, 2218, The Pizza Caffe, 4.5, Italian
67690, 2218, Bistro Pizza, 4.5, Italian
21965, 2218, Joey's NY Pizza, 4.0, Italian
6268, 2222, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2222, Lobsterman's Restaurant, 4.5, Seafood
30616, 2222, Bonefish Grill, 4.0, Seafood
55604, 2222, King's Fish House- Henderson, 4.0, Seafood
6268, 2224, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2224, Lobsterman's Restaurant, 4.5, Seafood
30616, 2224, Bonefish Grill, 4.0, Seafood
55604, 2224, King's Fish House- Henderson, 4.0, Seafood
6249, 2225, Nikki's Akropolis Pizza, 4.5, Greek
28843, 2225, The Great Greek, 4.5, Greek
62504, 2225, Greek Bistro, 4.5, Greek
23096, 2225, Manna Mediterranean, 4.0, Greek
28679, 2226, Fix8 Fitness Cafe, 4.5, American(New)
31992, 2226, Legacy Golf Club Restaurant, 4.5, American(New)
5917, 2226, Sprocket Bar & Restaurant, 4.0, American(New)
59696, 2226, Kitchen Table, 4.0, American(New)
53500, 2228, Firelight Barn, 5.0, LocalFlavor
11405, 2228, Rita's Italian Ice, 4.0, LocalFlavor
50146, 2228, Mr. Liquor, 4.0, LocalFlavor
26539, 2228, Cafe Rio, 2.0, LocalFlavor
17687, 2229, Juan's Flaming Fajitas and Cantina, 5.0, Mexican
25454, 2229, Ricos Tacos El Tio, 4.5, Mexican
10924, 2229, Taqueria Guadalajara, 4.5, Mexican
53275, 2229, Santa Rosa Taco Shop, 4.5, Mexican
20351, 2230, Pho MaiLan, 4.0, Vietnamese
23820, 2231, Funnel Cake Creations, 5.0, Desserts
29078, 2231, Showboy BakeShop, 4.5, Desserts
58238, 2231, Great Harvest Bread, 4.5, Desserts
50589, 2231, Frost Bite Shaved Ice, 4.5, Desserts
56833, 2233, Boss's Slow Smoked BBQ, 4.5, Barbeque
2245, 2233, RibCage, 4.0, Barbeque
3219, 2233, Outlaws Backyard BBQ, 4.0, Barbeque
4800, 2233, Tucky's Smokin BBQ, 4.0, Barbeque
9972, 2234, Boba King, 4.5, BubbleTea
45305, 2234, Teason, 4.5, BubbleTea
48331, 2234, VeggiEAT Xpress, 4.5, BubbleTea
26289, 2234, QQ Boba, 4.0, BubbleTea
36483, 2235, Lucky China, 4.5, Chinese
13095, 2235, Pick Up Stix, 4.5, Chinese
64812, 2235, Rose Garden Chinese Restaurant, 4.0, Chinese
2608, 2235, China Tango, 4.0, Chinese
6268, 2236, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2236, Lobsterman's Restaurant, 4.5, Seafood
30616, 2236, Bonefish Grill, 4.0, Seafood
55604, 2236, King's Fish House- Henderson, 4.0, Seafood
56833, 2238, Boss's Slow Smoked BBQ, 4.5, Barbeque
2245, 2238, RibCage, 4.0, Barbeque
3219, 2238, Outlaws Backyard BBQ, 4.0, Barbeque
4800, 2238, Tucky's Smokin BBQ, 4.0, Barbeque
6268, 2241, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2241, Lobsterman's Restaurant, 4.5, Seafood
30616, 2241, Bonefish Grill, 4.0, Seafood
55604, 2241, King's Fish House- Henderson, 4.0, Seafood
6268, 2243, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2243, Lobsterman's Restaurant, 4.5, Seafood
30616, 2243, Bonefish Grill, 4.0, Seafood
55604, 2243, King's Fish House- Henderson, 4.0, Seafood
67120, 2244, Unique Pizza and Subs, 4.0, Pizza
52484, 2244, Papa Murphy's, 4.0, Pizza
67080, 2244, Naked City Pizza, 4.0, Pizza
51986, 2244, Papa Murphy's, 4.0, Pizza
6268, 2245, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2245, Lobsterman's Restaurant, 4.5, Seafood
30616, 2245, Bonefish Grill, 4.0, Seafood
55604, 2245, King's Fish House- Henderson, 4.0, Seafood
41933, 2246, El Cactus Veggie Vegan, 4.5, Vegan
43903, 2246, VegeNation, 4.5, Vegan
58825, 2246, Purple Potato, 4.5, Vegan
66269, 2246, Thailicious Authentic Thai & Vegan, 4.5, Vegan
6268, 2248, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2248, Lobsterman's Restaurant, 4.5, Seafood
30616, 2248, Bonefish Grill, 4.0, Seafood
55604, 2248, King's Fish House- Henderson, 4.0, Seafood
6268, 2249, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2249, Lobsterman's Restaurant, 4.5, Seafood
30616, 2249, Bonefish Grill, 4.0, Seafood
55604, 2249, King's Fish House- Henderson, 4.0, Seafood
29432, 2251, Rubio's, 4.0, EventPlanning&Services
6268, 2252, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2252, Lobsterman's Restaurant, 4.5, Seafood
30616, 2252, Bonefish Grill, 4.0, Seafood
55604, 2252, King's Fish House- Henderson, 4.0, Seafood
42093, 2253, Fork King, 5.0, AsianFusion
11815, 2253, Teriyaki Madness, 4.0, AsianFusion
53723, 2253, Teriyaki Madness, 4.0, AsianFusion
10465, 2253, Lee's Sandwiches, 3.5, AsianFusion
6268, 2254, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2254, Lobsterman's Restaurant, 4.5, Seafood
30616, 2254, Bonefish Grill, 4.0, Seafood
55604, 2254, King's Fish House- Henderson, 4.0, Seafood
35650, 2255, Chandelier Meditaranean Restaurant, 4.0, Lounges
56731, 2255, 16 A Handcrafted Experience, 4.0, Lounges
1607, 2255, Winchell's Pub & Grill, 3.5, Lounges
19620, 2255, The Greens, 2.5, Lounges
6268, 2257, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2257, Lobsterman's Restaurant, 4.5, Seafood
30616, 2257, Bonefish Grill, 4.0, Seafood
55604, 2257, King's Fish House- Henderson, 4.0, Seafood
29432, 2259, Rubio's, 4.0, EventPlanning&Services
6268, 2260, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2260, Lobsterman's Restaurant, 4.5, Seafood
30616, 2260, Bonefish Grill, 4.0, Seafood
55604, 2260, King's Fish House- Henderson, 4.0, Seafood
6268, 2261, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2261, Lobsterman's Restaurant, 4.5, Seafood
30616, 2261, Bonefish Grill, 4.0, Seafood
55604, 2261, King's Fish House- Henderson, 4.0, Seafood
6268, 2262, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2262, Lobsterman's Restaurant, 4.5, Seafood
30616, 2262, Bonefish Grill, 4.0, Seafood
55604, 2262, King's Fish House- Henderson, 4.0, Seafood
6268, 2265, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2265, Lobsterman's Restaurant, 4.5, Seafood
30616, 2265, Bonefish Grill, 4.0, Seafood
55604, 2265, King's Fish House- Henderson, 4.0, Seafood
6268, 2266, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2266, Lobsterman's Restaurant, 4.5, Seafood
30616, 2266, Bonefish Grill, 4.0, Seafood
55604, 2266, King's Fish House- Henderson, 4.0, Seafood
6268, 2267, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2267, Lobsterman's Restaurant, 4.5, Seafood
30616, 2267, Bonefish Grill, 4.0, Seafood
55604, 2267, King's Fish House- Henderson, 4.0, Seafood
23820, 2268, Funnel Cake Creations, 5.0, Desserts
29078, 2268, Showboy BakeShop, 4.5, Desserts
58238, 2268, Great Harvest Bread, 4.5, Desserts
50589, 2268, Frost Bite Shaved Ice, 4.5, Desserts
29432, 2269, Rubio's, 4.0, EventPlanning&Services
9972, 2270, Boba King, 4.5, BubbleTea
45305, 2270, Teason, 4.5, BubbleTea
48331, 2270, VeggiEAT Xpress, 4.5, BubbleTea
26289, 2270, QQ Boba, 4.0, BubbleTea
2000, 2271, Bernards Bistro, 4.0, French
35218, 2271, Bernard's Bistro, 4.0, French
56661, 2271, Intimate Fine Dining, 4.0, French
7344, 2271, Mimi's Cafe, 3.5, French
27076, 2272, Woods Family Sandwiches, 4.5, Bagels
19278, 2272, Brooklyn Bagel Deli, 3.5, Bagels
31598, 2272, Henderson Fresh Bakery, 3.0, Bagels
55012, 2272, Panera Bread, 3.0, Bagels
6268, 2273, Il Chianti Italian Steak & Seafood, 4.5, Seafood
52824, 2273, Lobsterman's Restaurant, 4.5, Seafood
30616, 2273, Bonefish Grill, 4.0, Seafood
55604, 2273, King's Fish House- Henderson, 4.0, Seafood
42638, 2274, The Coffee House & Sweet Buttercupcakes, 4.5, Cafes
54982, 2274, Matteo's Gourmet Cafe, 4.5, Cafes
62314, 2274, The Coffee Press, 4.5, Cafes
29144, 2274, Hades Grill, 4.5, Cafes
17639, 2275, The Steamie Weenie, 4.5, HotDogs
22278, 2275, Hot Dog On A Stick, 4.0, HotDogs
60029, 2275, Motor City Coney Island, 4.0, HotDogs
25186, 2275, Pizza Forte, 3.5, HotDogs
49691, 2279, Roy's Deli, 4.5, ConvenienceStores
1166, 2279, Fresh & Easy, 4.0, ConvenienceStores
20974, 2279, Fresh & Easy, 4.0, ConvenienceStores
36692, 2279, 7-Eleven, 3.5, ConvenienceStores
49691, 2280, Roy's Deli, 4.5, ConvenienceStores
1166, 2280, Fresh & Easy, 4.0, ConvenienceStores
20974, 2280, Fresh & Easy, 4.0, ConvenienceStores
36692, 2280, 7-Eleven, 3.5, ConvenienceStores
29400, 2281, Las Vegas Kettle Corn and Special Events, 4.0, FarmersMarket
41002, 2281, Country Fresh Farmers Market, 4.0, FarmersMarket
32553, 2281, Michelle By Sweets 507, 3.5, FarmersMarket
58332, 2281, Life Cafe, 3.5, FarmersMarket
50591, 2282, Sammy's Restaurant & Bar, 4.0, TapasBars
62412, 2284, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2284, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2284, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2284, Burger Shoppe, 4.0, Breakfast&Brunch
62412, 2285, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2285, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2285, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2285, Burger Shoppe, 4.0, Breakfast&Brunch
62412, 2286, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2286, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2286, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2286, Burger Shoppe, 4.0, Breakfast&Brunch
31580, 2287, Mothership Coffee Roasters, 4.5, CoffeeRoasteries
15797, 2287, Starbucks, 4.0, CoffeeRoasteries
42638, 2288, The Coffee House & Sweet Buttercupcakes, 4.5, Cafes
54982, 2288, Matteo's Gourmet Cafe, 4.5, Cafes
62314, 2288, The Coffee Press, 4.5, Cafes
29144, 2288, Hades Grill, 4.5, Cafes
62412, 2289, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2289, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2289, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2289, Burger Shoppe, 4.0, Breakfast&Brunch
29400, 2290, Las Vegas Kettle Corn and Special Events, 4.0, FarmersMarket
41002, 2290, Country Fresh Farmers Market, 4.0, FarmersMarket
32553, 2290, Michelle By Sweets 507, 3.5, FarmersMarket
58332, 2290, Life Cafe, 3.5, FarmersMarket
62412, 2291, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2291, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2291, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2291, Burger Shoppe, 4.0, Breakfast&Brunch
42638, 2292, The Coffee House & Sweet Buttercupcakes, 4.5, Cafes
54982, 2292, Matteo's Gourmet Cafe, 4.5, Cafes
62314, 2292, The Coffee Press, 4.5, Cafes
29144, 2292, Hades Grill, 4.5, Cafes
62412, 2293, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2293, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2293, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2293, Burger Shoppe, 4.0, Breakfast&Brunch
1857, 2296, Dante's Kitchen & Pizza, 4.5, Italian
31129, 2296, The Pizza Caffe, 4.5, Italian
67690, 2296, Bistro Pizza, 4.5, Italian
21965, 2296, Joey's NY Pizza, 4.0, Italian
62412, 2298, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2298, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2298, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2298, Burger Shoppe, 4.0, Breakfast&Brunch
62412, 2299, Hi-Coffee Cafe, 4.5, Breakfast&Brunch
39441, 2299, Peg's Glorified Ham n Eggs, 4.5, Breakfast&Brunch
3510, 2299, Rise & Shine - A Steak & Egg Place, 4.0, Breakfast&Brunch
4622, 2299, Burger Shoppe, 4.0, Breakfast&Brunch
12794, 2301, Chavelos Mexican Bar and Grill, 4.5, Bars
12923, 2301, Sonrisa Grill, 3.5, Bars
42264, 2301, Red Hawk, 3.5, Bars
44544, 2301, Luna Rossa, 3.5, Bars
34986, 2306, Joyah's Cooking Class, 5.0, EthnicFood
49, 2306, Served, 4.5, EthnicFood
29971, 2306, Noodle Pot II, 4.0, EthnicFood
28623, 2306, Fiesta Filipina Cuisine, 3.5, EthnicFood
34986, 2308, Joyah's Cooking Class, 5.0, EthnicFood
49, 2308, Served, 4.5, EthnicFood
29971, 2308, Noodle Pot II, 4.0, EthnicFood
28623, 2308, Fiesta Filipina Cuisine, 3.5, EthnicFood
34986, 2309, Joyah's Cooking Class, 5.0, EthnicFood
49, 2309, Served, 4.5, EthnicFood
29971, 2309, Noodle Pot II, 4.0, EthnicFood
28623, 2309, Fiesta Filipina Cuisine, 3.5, EthnicFood
34986, 2310, Joyah's Cooking Class, 5.0, EthnicFood
49, 2310, Served, 4.5, EthnicFood
29971, 2310, Noodle Pot II, 4.0, EthnicFood
28623, 2310, Fiesta Filipina Cuisine, 3.5, EthnicFood
34986, 2311, Joyah's Cooking Class, 5.0, EthnicFood
49, 2311, Served, 4.5, EthnicFood
29971, 2311, Noodle Pot II, 4.0, EthnicFood
28623, 2311, Fiesta Filipina Cuisine, 3.5, EthnicFood
34986, 2314, Joyah's Cooking Class, 5.0, EthnicFood
49, 2314, Served, 4.5, EthnicFood
29971, 2314, Noodle Pot II, 4.0, EthnicFood
28623, 2314, Fiesta Filipina Cuisine, 3.5, EthnicFood
34986, 2315, Joyah's Cooking Class, 5.0, EthnicFood
49, 2315, Served, 4.5, EthnicFood
29971, 2315, Noodle Pot II, 4.0, EthnicFood
28623, 2315, Fiesta Filipina Cuisine, 3.5, EthnicFood
3074, 2316, Sai Sushi, 4.0, WineBars
26142, 2316, Vox Wine Lounge, 3.5, WineBars
51748, 2316, Olive Garden Italian Restaurant, 3.5, WineBars
64082, 2316, Sunset & Vines, 3.5, WineBars
28679, 2318, Fix8 Fitness Cafe, 4.5, American(New)
31992, 2318, Legacy Golf Club Restaurant, 4.5, American(New)
5917, 2318, Sprocket Bar & Restaurant, 4.0, American(New)
59696, 2318, Kitchen Table, 4.0, American(New)
13387, 2319, Sushi Club, 4.0, Buffets
17878, 2319, Gen Korean BBQ House, 4.0, Buffets
8801, 2319, Inaka Sushi, 3.5, Buffets
38045, 2319, Vig Deli, 3.5, Buffets
28679, 2322, Fix8 Fitness Cafe, 4.5, American(New)
31992, 2322, Legacy Golf Club Restaurant, 4.5, American(New)
5917, 2322, Sprocket Bar & Restaurant, 4.0, American(New)
59696, 2322, Kitchen Table, 4.0, American(New)
67252, 2323, BellaLinda Gelato, 4.5, Creperies
6454, 2323, Islander's Grill, 3.5, Creperies
13387, 2324, Sushi Club, 4.0, Buffets
17878, 2324, Gen Korean BBQ House, 4.0, Buffets
8801, 2324, Inaka Sushi, 3.5, Buffets
38045, 2324, Vig Deli, 3.5, Buffets
67252, 2325, BellaLinda Gelato, 4.5, Creperies
6454, 2325, Islander's Grill, 3.5, Creperies
17714, 2327, Big B's Texas BBQ, 4.5, Salad
29012, 2327, Da' Crust Pizza and Kitchen, 4.5, Salad
44945, 2327, Munch Box, 4.5, Salad
7808, 2327, Sourdough Escape, 4.0, Salad
13387, 2328, Sushi Club, 4.0, Buffets
17878, 2328, Gen Korean BBQ House, 4.0, Buffets
8801, 2328, Inaka Sushi, 3.5, Buffets
38045, 2328, Vig Deli, 3.5, Buffets
2530, 2329, The Steakhouse at The Pass, 4.0, Steakhouses
25820, 2329, Marssa, 4.0, Steakhouses
31060, 2329, Ohjah Japanese Steakhouse, 4.0, Steakhouses
33632, 2329, Samurai Japanese Steakhouse & Sushi, 4.0, Steakhouses
28679, 2330, Fix8 Fitness Cafe, 4.5, American(New)
31992, 2330, Legacy Golf Club Restaurant, 4.5, American(New)
5917, 2330, Sprocket Bar & Restaurant, 4.0, American(New)
59696, 2330, Kitchen Table, 4.0, American(New)
28679, 2331, Fix8 Fitness Cafe, 4.5, American(New)
31992, 2331, Legacy Golf Club Restaurant, 4.5, American(New)
5917, 2331, Sprocket Bar & Restaurant, 4.0, American(New)
59696, 2331, Kitchen Table, 4.0, American(New)
67252, 2333, BellaLinda Gelato, 4.5, Creperies
6454, 2333, Islander's Grill, 3.5, Creperies
67252, 2335, BellaLinda Gelato, 4.5, Creperies
